Job Title,Salary Estimate,Rating,Company Name,Location,Industry,Sector,Job Description
"AI Scientist, Deep Learning","$175,000",3.1,Absci,"New York, NY","Industry
Biotech & Pharmaceuticals",Pharmaceutical & Biotechnology,"Absci is a generative AI drug creation company on a mission to create better biologics for patients, faster. We are the company unlocking the design of new antibodies on a computer from scratch, and we're just getting started. It will take a state-of-the-art wet lab, artificial Intelligence, and above all else a team of brilliant Unlimiters working together to achieve our vision of breakthrough therapeutics at the click of a button, for everyone. We are gritty, creative, and we are pushing the limits of science in a way that no one has done before because that's how we will save lives. Join us as we redefine what's possible.
Absci is a global company with a state-of-the-art lab and headquarters in the beautiful Pacific Northwest US, ten minutes from Portland, Oregon, and its AI Research Lab in the heart of New York City. Check out this short video to learn more and see how #Unlimiters are creating drugs at the speed of AI.

We are seeking Research Scientists to join our world-class Artificial Intelligence (AI) team and advance generative models for protein drug design. As a Research Scientist, you will develop advanced machine learning techniques that will be deployed for the creation of lifesaving drugs. We are looking for people who can draw on significant expertise in deep learning or related disciplines such as natural language processing, protein design, and computer vision, to develop innovative models that can learn from and generate new proteins. This position can be Remote, Hybrid or Onsite in Vancouver, WA, New York, New York or Belgrade, Serbia.
Responsibilities
Design, implement and evaluate cutting-edge generative models for protein design
Effectively report and communicate research findings to AI and wet-lab teams across the company
Develop sampling techniques for designing diverse proteins
Collaborate with data scientists and wet-lab biologists on the design and integration of wet-lab experiments
Deploy large-scale distributed training systems on our in-house A100-based supercomputer
Qualifications
PhD in Machine Learning or equivalent practical experience
Publications at major machine learning conferences & scientific journals, or extensive experience creating deep learning models in industry
Strong Python programming skills, including with Numpy, Scipy, and Pandas, with emphasis on data science and machine learning applications.
Experience designing and training complex deep learning models in PyTorch or related platforms
Demonstrated ability to work collaboratively on projects with multiple contributor.
Preferred (but not required):
Industry experience developing and training deep learning models, preferably in the life-sciences domain
Background in structural biology
Experience with antibody / biologics engineering
NGS analysis experience
Experience with large-scale multi-node training on an HPC GPU cluster
Hands-on experience developing deep generative models for language modeling or geometric applications
The salary range for this position is $150,000 - $200,000/year. Competitive equity package applies. Pay offered may vary considerably depending on job-related knowledge, skills, and experience, with an emphasis in machine learning, engineering, and modeling expertise.
Absci offers highly competitive salaries and benefits, including medical, dental, vision insurance, unlimited vacation, parental leave, breakfast and lunch for onsite employees, employee assistance program, voluntary life and disability insurance, annual bonus potential, and 401(k) with a generous company match.
We seek candidates who will dive into our creative company culture that's collaborative, multidisciplinary, and committed to a big vision for positive impact. We are defying conventions and innovating without boundaries. We are disrupting an industry with bold ideas and passionate pursuit of new possibilities. We are looking for original thinkers, creative scientists, and data-devoted gurus. Successful candidates will be excited to work in a dynamic environment and contribute as a key member of a project team. If this sounds good to you, we invite you to join us in our quest to redefine possible.
Legal authorization to work in the United States is required. Absci is committed to equal employment opportunity and non-discrimination for all employees and qualified applicants without regard to a person's race, color, gender, age, religion, national origin, ancestry, disability, veteran status, genetic information, sexual orientation, or any characteristic protected under applicable law. Absci will make reasonable accommodations for qualified individuals with known disabilities, in accordance with applicable law. Absci offers a dog-friendly work environment - bring your pup along for the ride."
"Research Scientist, Computational Sensing","$181,000",3.7,Snapchat,"Bellevue, WA","Industry
Computer Hardware Development",Information Technology,"Snap Inc
is a technology company. We believe the camera presents the greatest opportunity to improve the way people live and communicate. Snap contributes to human progress by empowering people to express themselves, live in the moment, learn about the world, and have fun together. The Company’s three core products are
Snapchat
, a visual messaging app that enhances your relationships with friends, family, and the world;
Lens Studio
, an augmented reality platform that powers AR across Snapchat and other services; and its AR glasses,
Spectacles
.
Snap Research
serves as an innovation engine for the company. Their projects range from solutions to hard technical problems that significantly enhance Snap’s existing products, to riskier explorations that can lead to fundamental paradigm shifts in the way people communicate and express themselves. The team consists of scientists and engineers who experiment with and invent new technology that has a lasting impact on Snap’s products. They also frequently publish the results of this innovative work to top research conferences and journals in computer science and related fields.
We are looking for a Research Scientist to join our
Computational Sensing Research Team
.
What you'll do:
Design sensors and machine learning algorithms to robustly capture, understand and present visual, acoustic, and other media
Propose and develop innovative technologies that enhance visual communication and enable new augmented reality applications
Partner with engineering teams to deliver your technology to millions of Snapchatters
Publish your research at top academic conferences
Knowledge, Skills, & Abilities:
Strong technical foundation in signal processing, statistics and machine learning and ability to stay at the forefront of deep learning innovation
Strong prototyping and programming (Python and/or C++) skills
Ability to define and lead challenging research projects with out-of-box thinking
Proven ability to lead and mentor interns, PhD students, and junior researchers
Minimum Qualifications:
PhD in a technical field such as computer science or electrical engineering or equivalent years of experience
Successful record of publication in top-tier international research venues (e.g. ICLR, AAAI, NeurIPS, CVPR, ECCV, ICCV, SIGGRAPH)
Experience defining and solving research problems in computer vision, graphics or mobile sensing in an academic or industrial research lab
Hands-on experience with state-of-the-art modeling techniques such as GANs, diffusion models, VAEs, and/or other emerging techniques
Preferred Qualifications:
Research experience in one or more of the following areas.
Image/video capture, generation, analysis and manipulation: Computational imaging and photography, image processing, novel view synthesis, content understanding
Non-visual signal capture, generation, analysis and manipulation: Acoustics, location, inertial systems, and other novel sensing paradigms
Humanoid 3D animation capture, generation, analysis and manipulation: Generative animation, animation retargeting
""Default Together"" Policy at Snap: At Snap Inc. we believe that being together in person helps us build our culture faster, reinforce our values, and serve our community, customers and partners better through dynamic collaboration. To reflect this, we practice a “default together” approach and expect our team members to work in an office at least 80% of the time (an average of 4 days per week). For roles with remote consideration: Remote team members still are expected to travel for mandatory in-person gatherings and to fulfill business needs, at least 4 to 6 times per year.
At Snap, we believe that having a team of diverse backgrounds and voices working together will enable us to create innovative products that improve the way people live and communicate. Snap is proud to be an equal opportunity employer, and committed to providing employment opportunities regardless of race, religious creed, color, national origin, ancestry, physical disability, mental disability, medical condition, genetic information, marital status, sex, gender, gender identity, gender expression, pregnancy, childbirth and breastfeeding, age, sexual orientation, military or veteran status, or any other protected classification, in accordance with applicable federal, state, and local laws. EOE, including disability/vets. If you have a disability or special need that requires accommodation, please don’t be shy and contact us at accommodations-ext@snap.com.
Our Benefits
: Snap Inc. is its own community, so we’ve got your back! We do our best to make sure you and your loved ones have everything you need to be happy and healthy, on your own terms. Our benefits are built around your needs and include paid parental leave, comprehensive medical coverage, emotional and mental health support programs, and compensation packages that let you share in Snap’s long-term success!
Compensation
In the United States, work locations are assigned a pay zone which determines the salary range for the position. The successful candidate’s starting pay will be determined based on job-related skills, experience, qualifications, work location, and market conditions. These pay zones may be modified in the future.
Zone A (CA, WA, NYC)
:
The base salary range for this position is $175,000-$250,000 annually.

Zone B
:
The base salary range for this position is $166,000-$238,000 annually.
Zone C
:
The base salary range for this position is $149,000-$213,000 annually.
This position is eligible for equity in the form of RSUs."
GenAI Specialist,-1,-1,Scale AI,"San Francisco, CA",-1,-1,"We're hiring a GenAI Specialist to train generative artificial intelligence models to become better writers, help solve complex problems, and we're looking for people to work directly with Product & Engineering leads to improve internal software for data annotation use-cases.
As an GenAI Specialist, you will:
Have proficiency in advanced writing skills, editing, and a solid understanding of typical use cases for AI chatbots, including their capabilities
Create original and challenging prompts for an AI model to engage with
Stack-rank a series of responses that were produced by an AI model
Ability to discern the limitations and possibilities of chatbot capabilities, assess responses for safety and bias, and provide accurate ratings
Assess whether a piece of text produced by an AI model is factually accurate, helpful, will introduce bias, unsafe, and grade other dimensions
Work with engineering and design leads to improve tooling, identify bugs or performance issues, and ultimately test new features to enhance the data annotation workflow
Requirements:
Ideal candidate will have a bachelor's degree or equivalent years of professional experience where creating and editing written communication was a core responsibility
Excellent command of the English language and its grammar rules; can adapt to style-guides and follow complex labeling protocol(s) across a wide variety of domains (e.g., STEM, History, Sports, Law, Politics, etc.)
Located in San Francisco, CA and open to working in-person 40 hours per week
Preferred qualifications:
Completion of a liberal arts degree program that is heavily writing-focused (Journalism, Literature, Linguistics, Communication, Philosophy, History, English, or similar)
Experience in one of the below areas:
Professional Translation
Professional Writing (e.g. copywriter, journalist, technical writer, editor, translator, instructional designer)
Education
Experience working with product, design, and engineering teams
Benefits:
96 hours of PTO accrued per year at a rate of 1 hour for every 20 hours worked
13 paid holidays
Pre-tax commuter benefits
Employer (HireArt) Subsidized healthcare benefits
Flexible Spending Account for healthcare-related costs
HireArt covers all costs for short and long-term disability and life insurance
401k package
Commitment: This is a full-time, on-going contract position staffed via HireArt with the potential to extend. It is onsite and available to candidates local to the San Francisco, Ca area.
HireArt values diversity and is an Equal Opportunity Employer. We are interested in every qualified candidate who is eligible to work in the United States. Unfortunately, we are not able to sponsor visas or employ corp-to-corp.
#LI-Onsite
About Us:
At Scale, we believe that the transition from traditional software to AI is one of the most important shifts of our time. Our mission is to make that happen faster across every industry, and our team is transforming how organizations build and deploy AI. Our products power the world's most advanced LLMs, generative models, and computer vision models. We are trusted by generative AI companies such as OpenAI, Meta, and Microsoft, government agencies like the U.S. Army and U.S. Air Force, and enterprises including GM and Accenture. We are expanding our team to accelerate the development of AI applications.
We believe that everyone should be able to bring their whole selves to work, which is why we are proud to be an affirmative action employer and inclusive and equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability status, gender identity or Veteran status.
We are committed to working with and providing reasonable accommodations to applicants with physical and mental disabilities. If you need assistance and/or a reasonable accommodation in the application or recruiting process due to a disability, please contact us at accommodations@scale.com. Please see the United States Department of Labor's Know Your Rights poster for additional information.
We comply with the United States Department of Labor's Pay Transparency provision.
PLEASE NOTE: We collect, retain and use personal data for our professional business purposes, including notifying you of job opportunities that may be of interest and sharing with our affiliates. We limit the personal data we collect to that which we believe is appropriate and necessary to manage applicants' needs, provide our services, and comply with applicable laws. Any information we collect in connection with your application will be treated in accordance with our internal policies and programs designed to protect personal data."
Software Engineer,-1,4.3,MathWorks,"Natick, MA","Industry
Software Development",Information Technology,"MathWorks has a hybrid work model that enables staff members to split their time between office and home. The hybrid model provides the advantage of having both in-person time with colleagues and flexible at-home life optimizations. Learn More: https://www.mathworks.com/company/jobs/resources/applying-and-interviewing.html#onboarding.
Working under the direction of the Manager or Senior Team Lead, will be responsible for designing, developing and testing sophisticated software; developing state-of-the-art computer vision algorithms, apps and examples to deliver to customers worldwide; writing functional specifications and leading design reviews; implementing and testing algorithms using MATLAB and C++ on Windows, Linux and Macintosh platforms; collaborating with other developers, quality engineers, usability specialists and documentation writers; developing features and solutions for Computer Vision and Automated Driving toolboxes in MATLAB, including camera calibration, 3D vision, point cloud processing, and sensor file I/O; participating in planning and prioritization activities; gathering user requirements; writing functional specifications; and contributing to the design reviews.
MathWorks nurtures growth, appreciates diversity, encourages initiative, values teamwork, shares success, and rewards excellence."
Brain-Score Engineer,-1,4.4,MIT,"Cambridge, MA","Industry
Colleges & Universities",Education,"BRAIN-SCORE ENGINEER, MIT Quest for Intelligence-Engineering Team, to work with an established user base and interdisciplinary research groups across MIT to lead the maintenance and development of Brain-Score, a platform that evaluates computational models on their alignment to neural and behavioral brain data in the domains of vision and language. Will determine requirements, iterate on architectural specifications, and ensure a robust and scalable system that meets identified research needs. Responsibilities include maintaining all software components of the Brain-Score platform; supporting users in the Quest and worldwide to contribute new models and benchmarks; working with graduate students and postdocs on specific research thrusts in the form of new metrics, data, and computational models; developing new features such as live updates on model scoring, automatically incorporating benchmarks from new neural recordings, and preparing the platform for community-wide competitions; organizing, planning, and executing future development; and other duties as assigned.
Job Requirements
REQUIRED: master’s degree in computer science, neuroscience, machine learning, or related field; three years’ Python programming experience; experience building large-scale full-stack software systems and using git-based version control and CI/CD; excellent project-management, analytical, problem-solving, organizational, decision-making, and written and verbal English communication skills; and ability to work in a highly dynamic environment with faculty, staff, students, MIT community members, and Brain-Score users worldwide. PREFERRED: experience in at least two of the following: computer vision, optimization, natural language understanding, collecting and analyzing behavioral and/or neural data, and/or high-performance distributed computing; research experience developing and testing machine learning and brain and cognition models; familiarity with one or more cloud platforms; and experience with web development and maintenance and with virtualization and containerization. Job #23474"
Deep Learning Researcher,-1,3.6,Topaz Labs,"Dallas, TX","Industry
Software Development",Information Technology,"We're Topaz Labs, an AI tech company that builds software to solve imaging problems like denoising, super-resolution, and deconvolution with deep learning. Over 1M photographers and designers trust us with their work, including on teams at Apple, Netflix, NASA, and more. We've processed over 1 billion images, achieved 1000% revenue growth in the last 4 years, and we're only getting started.

We’re looking for a Deep Learning Researcher to help us push the state-of-the-art in image and video enhancement. Your primary responsibility will be to explore and develop new deep learning models to solve inverse problems in imaging. You'll also evaluate customer feedback and image data to gauge performance and refine your models based on real-world usage.
About us
Rocketship growth and opportunity for impact ($3M
$30M revenue in four years)
Over 1 million customers (including companies like Apple, NASA, Netflix) have used us for over 1 billion photos. Our tech has been covered by Fast Company, The Verge, Engadget, Mashable, BBC, and more
World-class team that executes quickly, obsesses about the customer experience, and promotes from within
Profitable company with infinite runway
About you
PhD in related field, or equivalent industry experience
Prior key contributor to significant deep learning projects for image enhancement or image processing
Significant prior experience with CNNs and other common computer vision network architectures
2 years of hands-on experience with TensorFlow or PyTorch
Good understanding of common image processing algorithms
Working knowledge of C/C++
Well-read on major recent research papers in deep learning for image or video enhancement
Aside from technical understanding and research skills, we're looking for someone with a strong work ethic, intellectual humility, and a shipping mentality. We’re a small company with a high-visibility and high-performance culture, so you will work with a high degree of impact and autonomy. You'll also collaborate closely with other world-class researchers to exchange ideas and solve problems together.

Our technology advantage has already driven strong success for our company, and your contributions will directly help determine our future growth. We offer strong base salary plus significant ownership that scales with the company's growth. We also offer 100% covered medical/dental/vision for employees, 15 days annual PTO plus holidays, and 401k matching. This is a full-time on-site role in Dallas, TX, and we will ask you to relocate if you're not in the area."
Technical Support Specialist,-1,3.5,Rekor Systems Inc,"Columbia, MD","Industry
Computer Hardware Development",Information Technology,"Rekor Systems, Inc., (NASDAQ: REKR) is a trusted global authority in the development and implementation of intelligent infrastructure focused on addressing critical challenges across public safety, transportation management, and urban mobility markets. We believe that the intelligent infrastructure industry is at the epicenter of converging forces that will drive profound changes in the way government agencies, law enforcement and businesses operate and collaborate today and in the future. With our ‘Rekor One’ roadway intelligence engine as our foundation, we collect and transform raw data into actionable insights that gives governments and businesses a comprehensive picture of roadways, vehicles, pedestrians, traffic, incidents, while providing an intuitive environment that makes collaboration across teams and organizations easy. Rekor leverages computer vision, machine learning, and big data analytics to drive AI-enabled IoT solutions (‘AIoT’) on the edge of the network with unparalleled speed, accuracy, and agility. With our disruptive AI-powered technology, integrated hardware and software solutions, and state of the art machine learning models, we deliver actionable insights and transformative impact that increase roadway safety, efficiency, and sustainability for our customers and citizens, while enabling safer, smarter, greener, and more equitable cities and communities.
Our employees represent the best and smartest top talent in our industry, and we select individuals to be a part of our team who help to define our culture and success. Rekor’s Values and Leadership Principals are: People First, Customer Success, Earn Trust, Deliver Impact and Think Big and Bold! Learn more by visiting www.rekor.ai.
Position Summary
We are seeking an ambitious and technically savvy Technical Support Specialist, Technical Support to join our growing team. You will learn how our products function and pick up on the industry's latest technologies. You will use your strong communication skills while working directly with our clients and partners to provide technical assistance and customer support. As a Technical Support Specialist, you will directly work with customers in resolving technical inquiries on the spot while delivering an exceptional customer service experience. In this role, you will have the opportunity to build on and enhance your customer relations and technical skills related to the Rekor products including our cloud-hosted multi-tenant applications.
Role and Responsibilities
Manage the day-to-day operations associated with a Technical Support ticket queue
Provide advanced technical assistance and support for incoming queries and issues related to our software and hardware products
Work alone and with the Technical Support team in solving customer questions and challenges
Gather relevant information to diagnose an issue and communicating with other teams’ members to resolve issues
Communicate with other Rekor teams such the product management, engineering and sales teams
Other duties, as assigned
Qualifications and Education Requirements
Bachelor’s Degree in Information Technology, Information Systems, Engineering, Computer Science or other relevant field
2-5 years of experience in a technical support role
Knowledge of various computer systems and software applications
Keen attention to detail and interest in problem-solving
Basic understanding of web server-client interactions including data-serialization via JSON
Ability to understand the various services offered and utilize the information to efficiently resolve user related issues.
Comfortable troubleshooting cloud-based web applications and understanding data flows
Comfortable working through Linux Terminal and Windows Command Prompt
Basic knowledge of networking
Preferred Knowledge, Skills and Abilities
Strong interpersonal skills and ability to interact with varying personalities and defuse sensitive situations under pressure
Strong organizational and time-management skills, including the ability to handle multiple tasks simultaneously
Minimum of 30-35 words per minute typing skills
Proficient knowledge of the Microsoft Office Suite
Proficient knowledge of large scale cloud-based web applications
Proficient knowledge of web application troubleshooting
Ability to perform word processing and database maintenance
Ability to diagnose and resolve basic technical issues
Excellent communication skills
Physical Demands
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. The employee is occasionally required to sit; climb or balance; and stoop, kneel, crouch or crawl. The employee must occasionally lift or move objects weighing up to 30 pounds. Specific vision abilities required by this job include close vision, distance vision, color vision, peripheral vision, depth perception and ability to adjust focus.
It is the policy of Rekor Systems not to discriminate or allow the harassment of employees or applicants on the basis of sex, gender identity, sexual orientation, race, color, religious creed, national origin, physical or mental disability, protected veteran status, or any other characteristic protected by law in all employment practices. Rekor Systems' Executive Leadership Team is fully committed to the principles of equal employment opportunity and affirmative action and support the successful implementation of the Company's Affirmative Action Programs."
Machine Learning Engineer,"$152,500",3.9,Second Spectrum,Remote,"Industry
Computer Hardware Development",Information Technology,"Machine Learning Engineer
at Second Spectrum
Remote - United States"
AI/ML Engineer {S},-1,4.4,Stratagem Group LLC,"King of Prussia, PA","Industry
Aerospace & Defense",Aerospace & Defense,"This position is for an AI/ML Engineer in King of Prussia, PA who is looking for new challenging problems. You will support the development of AI/ML algorithms in a multitude of disciplines from object detection/classification, natural language processing, reinforcement learning, and large language models. Additionally, we have a team of excellent researchers and software developers who are eager to mentor and teach their craft.

Company Overview
At Stratagem, we create advanced software solutions to support critical aspects of national security. We are solving highly complex problems with a team of fun, uniquely talented engineers that deliver capabilities to make a lasting impact.

Stratagem is a small, high-end software technology company that delivers operational solutions and performs advanced R&D for the DoD and Intelligence Community. We believe in a culture of innovation, fun, empowerment, and family. We want you to learn new skills so you can become more fulfilled in both your personal and professional life.

Stratagem is hiring exceptional individuals to join our growing team. We look for candidates that are thoughtful and team-oriented with excellent problem-solving skills, a high level of creativity, and the ability to quickly learn new technologies. We also seek out individuals that are clear communicators and support their teammates with a sense of positivity and open-mindedness.

Requirements
Our ideal candidate is an AI/ML engineer with experience working in research teams prototyping and developing AI/ML algorithms. This candidate will be joining our team of AI/ML engineers and researchers to apply cutting-edge AI/ML algorithms in a variety of domains to the mission needs of our customers.
As an AI/ML Engineer, your responsibilities include:
Working as part of a small team consisting of developers and researchers to implement machine learning algorithms to solve a broad set of challenges for our various customers
Analyzing large multi-domain datasets such as images, text, and/or graph data to identify statistically relevant features to build models that provide analysts with actionable data
Using cloud services to train and deploy ML models
Reviewing relevant publications to understand and apply cutting edge concepts to defense and commercial applications
Writing technical documentation supporting code, program capabilities, and user-guides

Required skills
Must hold an active TS/SCI clearance with SSBI
Effective communicator with the ability to write and present technical reports
Experience with Python and any of the following Python data science / machine learning libraries: Pandas, scikit-learn, TensorFlow, Keras, Pytorch
Experience with one or more of the following:
Applying unsupervised and/or supervised machine learning techniques
Applying and/or developing algorithms based in statistical analysis
Analyzing large datasets and building models to perform inference
2-5 years of experience developing AI/ML applications, data science, and/or algorithm development

Desired skills (bonus points)
MS or PhD in machine learning, computer science, mathematics, or relevant fields
Experience with any of the following AI/ML domains:
Large Language Models and experience identifying ways to incorporate them into new areas and applications
Object detection algorithms such as YOLO and Faster-RCNN
Natural Language Processing algorithms such as Transformers and RNNs
Applying Transformer-based architectures to domains in other areas outside of NLP such as computer vision
Generative Adversarial Networks and Variational Autoencoders
Reinforcement learning and familiarity with OpenAI Gym, RLlib, and Stable Baselines
Applying clustering algorithms and/or deep neural networks to real life problems
Implementing tracking & fusion and pattern-of-life algorithms
Experience with Machine Learning libraries and frameworks such as Hugging Face and LangChain
Experience with Linux
Familiarity with using AWS cloud computing resources such as EC2, S3, Lambda, etc.
Experience with any of the following additional languages: C++, Java, and/or C#
Experience implementing algorithms on the GPU in Python or C++ using CUDA and other CUDA libraries
Experience in application deployment, virtualization, and containerization
Experience working with various Remote Sensing datasets (e.g. EO/OPIR/SAR images, passive RF, etc.)

The Stratagem Group, LLC is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class.
Employment with Stratagem is contingent upon satisfactory completion of several pre-employment requirements to include a credit check, background check, and drug screen.
Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)"
Image Science and Computer Vision Research and Development Engineer,-1,-1,Penn State University,"University Park, PA",-1,-1,"JOB DESCRIPTION AND POSITION REQUIREMENTS:
The Applied Research Laboratory Image Science and Computer Vision Department is looking for entry level Full-Time Engineers, Scientists, and Software Developers. You will aid our research efforts in a unique problem area that has applications in defense, law enforcement, security, disaster relief, human geography, disaster preparedness, and first response. Our team is interested in both traditional and non-traditional backgrounds and multidisciplinary points-of-view. The successful candidate will be responsible for the following:
Collaborate with geospatial imagery analysts to understand and automate workflows and improve human processes to advance the discovery and modeling of associations, trends, patterns and system dynamics.
Create processes and algorithms to transform traditional GEOINT imagery and open source data into spatio-temporal information describing places, events, and activities.
Model the physics of remote sensing systems to associate real world objects to known signatures and doctrines.
Develop the ability to discover and capture information from geospatial imagery to better represent the most advanced understanding of world events, systems, and discrete entities.
Apply the scientific method across multiple disciplines to advance Image Science and Computer Vision and develop automated analytics through systematic experimentation.
Conduct experiment-driven applied research and development.
Conduct analysis and complete scientific research projects and develop geospatial algorithms while collaborating among diverse domains to further scientific understanding and analytic tools.
Engage in research efforts ranging from proof-of-concept through integrated production systems.
Requires minimum education of a Bachelor’s Degree in an Engineering or Science discipline.
Required experience/knowledge:
Work in a field directly applicable or highly related to Software Engineering, Computer Science, or Image Science
Design image algorithms, perform analysis, and design or apply meaningful metrics to measure results.
Ability to execute specific research projects, and to meet task deadlines and goals
Computer programming in one or more of the following: Python, R, Java, C++, or Matlab.
Preferred experience:
Git, open source scientific computation, computer vision, physics modeling, or machine learning tools
Work within DoD/IC Analysis or Operational environments
Prior work in DoD/IC research and development programs
ARL at Penn State is an integral part of one of the leading research universities in the nation and serves as a University center of excellence in defense science, systems, and technologies with a focus in naval missions and related areas.
You will be subject to a government security investigation, and you must be a U.S. citizen to apply. Employment with the ARL will require successful completion of a pre-employment drug screen.
ARL is committed to diversity, equity, and inclusion; we believe this is central to our success as a Department of Defense designated University Affiliated Research Center (UARC). We are at our best when we draw on the talents of all parts of society, and our greatest accomplishments are achieved when diverse perspectives are part of our workforce.
FOR FURTHER INFORMATION on ARL, visit our web site at www.arl.psu.edu .
CAMPUS SECURITY CRIME STATISTICS:
Pursuant to the Jeanne Clery Disclosure of Campus Security Policy and Campus Crime Statistics Act and the Pennsylvania Act of 1988, Penn State publishes a combined Annual Security and Annual Fire Safety Report (ASR). The ASR includes crime statistics and institutional policies concerning campus security, such as those concerning alcohol and drug use, crime prevention, the reporting of crimes, sexual assault, and other matters. The ASR is available for review here .
Employment with the University will require successful completion of background check(s) in accordance with University policies.
EEO IS THE LAW
Penn State is an equal opportunity, affirmative action employer, and is committed to providing employment opportunities to all qualified applicants without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability or protected veteran status. If you are unable to use our online application process due to an impairment or disability, please contact 814-865-1473."
Senior Computer Vision Engineer,"$150,000",4.0,Recruiting From Scratch,United States,"Industry
Staffing & Subcontracting",Human Resources & Staffing,"Who is Recruiting from Scratch :
Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more.
https://www.recruitingfromscratch.com/
Job Description:
We are searching for an accomplished Senior Computer Vision Engineer to join our team and lead the development of cutting-edge computer vision solutions. As a Senior Computer Vision Engineer, you will have a pivotal role in designing, implementing, and deploying computer vision algorithms and systems that will drive innovation within our organization.
Responsibilities:
Computer Vision Algorithm Development: Design, develop, and optimize computer vision algorithms for various applications, including object detection, image segmentation, and image recognition.
Deep Learning: Apply deep learning techniques, including convolutional neural networks (CNNs) and recurrent neural networks (RNNs), to solve complex computer vision problems.
Data Collection and Annotation: Oversee data collection efforts and collaborate with teams to annotate and preprocess datasets for computer vision tasks.
Model Training and Evaluation: Train and fine-tune computer vision models, and establish robust evaluation methodologies to assess their accuracy and performance.
Integration: Collaborate with software engineers and cross-functional teams to integrate computer vision solutions into products and services.
Optimization: Optimize computer vision algorithms for real-time and resource-constrained environments.
Deployment: Deploy computer vision systems into production, ensuring scalability and reliability.
Qualifications:
Education: A Bachelor's degree in computer science, computer vision, or a related field is preferred.
Experience: A minimum of 5 years of experience in computer vision research and development.
Programming Skills: Proficiency in programming languages such as Python and experience with computer vision libraries (e.g., OpenCV, TensorFlow, PyTorch).
Deep Learning: Strong expertise in deep learning frameworks and architectures, including experience with CNNs, RNNs, and GANs.
Data Handling: Excellent skills in data preprocessing, augmentation, and annotation for computer vision tasks.
Model Deployment: Experience with deploying computer vision systems in production environments.
If you are a passionate and experienced Senior Computer Vision Engineer looking to work on groundbreaking projects and make a significant impact, we encourage you to apply.
Base Salary: $120,000 - $180,000
https://www.recruitingfromscratch.com/"
Research Scientist (L4/5) - Studio Media Algorithms,-1,4.2,Netflix,"Los Gatos, CA","Industry
Internet & Web Services",Information Technology,
