Job Title,Salary Estimate,Rating,Company Name,Location,Industry,Sector,Job Description
"Software Engineer, Mobile App Development",-1,3.7,Taco Family of Companies,"Cranston, RI","Industry
Consumer Product Manufacturing",Manufacturing,"As a family-owned and operated company, we feel a special obligation to the employees who comprise our Taco family. We are committed to offering employees access to the tools necessary to live long and productive lives. We strive to instill in all of our employees:
A positive mental attitude that helps us to be a leader in the industry
A commitment to building strong relationships, both inside and outside the organization
A desire to learn, grow, and contribute to moving our strategy forward
A need to create and to innovate
Employment Type: Regular full time - Salaried
Work Status: Hybrid
Shift: 1st shift
Position Summary
The Software Engineer, Mobile App Development performs an assortment of complex engineering duties in the development, design, and implementation of applications for Android and iOS mobile application platforms ensuring that the project objectives and schedules are met.
Measures of success:
On-time delivery of developing new and improving current applications based on the provided effort estimates
Compliance with coding style and refactoring guidelines as well as documented software engineering processes
Technical debt control
Code review healthiness
Responsibilities
include but are not limited to:
Designs, develops, and implements innovative and easy to use mobile applications.
Maintains and enhances existing mobile applications.
Tests, troubleshoots, and debugs mobile applications and application components, including user interface, communication stacks (Bluetooth Low Energy (BLE), Wi-Fi, etc.), and Cloud infrastructure.
Remains up to date with the terminology, concepts and best practices for coding mobile apps
Collaborates with cross-functional teams and clients to define, design, deliver and validate enhancements and new applications that meet the needs of the company, its clients, and the end users.
Develops an optimized design that satisfies business requirements and desired specifications.
Researches, evaluates, and implements new technology to improve application development process, reliability, and usability.
Maintains records to document test logs and application development and revisions.


Qualifications
Required:
Bachelor's degree in Computer Science or related field
3+ years of experience in mobile application development or related field
Advanced knowledge of JavaScript programming language
Hands-on experience with React Native
Familiarity with the JavaScript Object Notation (JSON) format
Experience with profiling and debugging mobile applications
Understanding mobile app design guidelines on each platform and being aware of their differences
Experience with third-party libraries and Application Programming Interfaces (APIs)
Familiarity with object-oriented programming (OOP) design principles
Familiarity with Git source control principles and push notifications
Experience with Communication Interfaces (USB, Ethernet, Bluetooth)
Extensive knowledge about the whole mobile app development process, from first line of code to publishing in the store(s)
Excellent written and verbal communication skills
Excellent analytical and organizational skills with a good problem-solving attitude
Strong project management skills and detail-oriented
Ability to perform in a team environment
Preferred:
6+ years of experience as a mobile developer
Expert knowledge of JavaScript programming language
Advanced knowledge of at least two programming languages like Kotlin, Java, Swift, Objective-C or C#
Demonstrable portfolio of released applications on the App store or the Android market
Strong knowledge of architectural patterns—model, view and presenter (MVP), model, view and controller (MVC), model, view and view model (MVVM), and Clean Architecture—and the ability to choose the best solution for the app
Hands-on experience with Communication Interfaces (USB, Ethernet, Bluetooth)
Agile development experience
Work Environment:
This position works primarily in an office environment using computers and technology. Verbal and auditory capability are required. Occasional exposure in production plant where large equipment and noise are prevalent. Safety gear is required in these areas.
Hybrid - This position may work from home up to 2X/week if performance is in good standing.
Management:
This position has no direct reports.

Benefits
With nearly 1,000 people working at Taco worldwide, each with their own story, you will discover a sense of community and diverse, intelligent colleagues who help us innovate, create and explore.
Taco employees benefit from a company that:
Provides competitive salaries and benefits
Offers tuition reimbursement, career development, and on-site training programs in our learning center
Believes in sharing profits with its employees
Is mindful about family, health and well-being
Fosters conditions that allow people and communities to reach their full potential
Embraces and celebrates diversity
#TacoComfortSolutions"
Sr. iOS Mobile Developer,"$100,500",5.0,"ATEC, LLC","Egg Harbor Township, NJ","Industry
Aerospace & Defense",Aerospace & Defense,"iOS Mobile Developer
ATEC is seeking a Sr. iOS Mobile Developer to provide Engineering support for the development of mobile applications for the Federal Aviation Administration (FAA).
ESSENTIAL JOB FUNCTIONS:
The ability to develop applications for the Apple iPhone.
Develops new mobile technology, and modifies the structure of existing software products to ensure the legacy applications remain functionally compatible with new products deployed in a phased approach.
Reports issues and problems and recommends solutions.
Ability to multitask development efforts.
OTHER JOB FUNCTIONS:
Attends and may lead meetings, design reviews, working groups and briefings.
Performs other related duties in line with tasks assignments.
HIGHLY DESIRED SKILLS:
Knowledge of procedural requirements, real-time design and development, testing and interface of software and computer hardware systems
Knowledge and experience in software development and test
iOS SDK (Software Development Kit)
Knowledge in iOS development using Xamarin, MAUI (Multi-platform App UI)
Knowledge and experience developing applications in an Oracle/SQL environment
JavaScript programming
AJAX and Web Services
KNOWLEDGE, SKILLS, and ABILITIES:
Excellent writing and verbal skills
Excellent customer relations skills
Ability to work in a team environment and be willing to work together in support of team goals
Ability to adapt to an agile environment
ADDITIONAL SKILLS A PLUS:
Experience upgrading from Xamarin to MAUI
Python
PHP
Web server-side knowledge (Apache/IIS)
EDUCATION/YEARS of EXPERIENCE REQUIREMENTS:
Bachelor of Science in Computer Science or Math, or a Bachelor?s degree in another technical field with a minimum of thirty (30) semester hours in a combination of mathematics, statistics, and computer science and fifteen (15) years of related work experience in a computer science or math field
OR
Master?s Degree in any field of study with a minimum of thirty (30) semester hours of either undergrad or grad study in a combination of mathematics, statistics, and computer science and twelve (12) years related work experience in a computer science or math field.
WORK ENVIRONMENT and PHYSICAL DEMANDS:
Works indoors in office conditions primarily sitting/standing for prolonged periods
Onsite at William J. Hughes Technical Center
PAY RANGE:
$90,000 - $111,000
BENEFITS:
Health insurance
Dental insurance
Vision insurance
Life insurance
401(k) matching
Tuition reimbursement
Paid time off
Referral Bonuses
Employee assistance program
Employee discount program"
Mobile Developer (iOS/Android/Native/Hybrid Apps),"$100,000",5.0,State Tech,"Noblesville, IN","Industry
Advertising & Public Relations",Media & Communication,"Job id: CP747481212
Pinnacle Partners is assisting our client in search for a Mobile App Developer located in the Indianapolis area. This successful resource will be responsible for creating advanced solutions for Android and iOS systems. The individual will also have a solid background in both design and development.
RESPONSIBILITIES:

Android and iOS Development experience.
Meet with clients to develop business requirements.
Identify trends for mobile development and conduct peer reviews.
Develop Native Android and iOS Apps
REQUIREMENTS:

Bachelor’s degree or equivalent experience
3+ years of mobile development experience (iOS and Android)
Knowledge of GIT/ another source code
PREFERRED SKILLS/CHARACTERISTICS:

Experience with Cross platform development
Experience taking projects from beginning to end
Terms:
This position is direct hire with a salary up to $100K a year, based on experience. They offer benefits including a generous PTO policy, 401k, and other soft benefits."
React Native Web Developer,-1,-1,CEDENT,United States,-1,-1,"MUST BE REACT NATIVE:

Location:: Sunnyvale, CA (hybrid 2 days a week onsite)
Job Duties:
React Native Mobile Developer:
Design, and develop mobile SDKs using React Native
Deep understanding of mobile platforms: Android and iOS
Well versed with building React Native bridge
Provide subject matter expertise for web and mobile web responsive designs
Follow web coding standard and guidelines Implement product development strategies using Agile development processes
Qualifications:
Deep understanding of HTML, CSS, and JavaScript
UX insight on building exceptional UI with JavaScript and CSS
Write and maintain well-designed, testable, performant, and efficient code.
Strong written and verbal communication skills.
Reliably commute or planning to relocate before starting work (Required).


Nice to have:
Experience with Swift/Kotlin
Experience working with or knowledge of CD/CI
Experience with maps, geolocation, or coordinates"
"Mobile Developer :: 7-10 years :: Denver, Colorado",-1,5.0,CEDENT,"Denver, CO","Industry
Computer Hardware Development",Information Technology,"Responsibilities:
Partner with Product Managers and Designers to develop SDKs & guest-facing products.
Collaborate with web-front-end and backend.
Resolve defects, support testing effort, and deploy production code on a frequent basis.
Be a technical pillar for the engineering team through collaboration and mentorship of other engineers.
Analyze the technical feasibility of product features and help to guide feature development and roadmap from a technical perspective.
Full software development lifecycle experience.
Web development and internet technology experience.
Object-Oriented Analysis, Design, and Development experience.
Experience designing and developing applications running on mobile platforms for Android and iOS
Experience with mobile software development kit (SDK).
Experience writing code in Objective-C and Java, for mobile platforms.
Experience with Services, Broadcasts, Content Providers.
Experience working with RESTful APIs and networking.
Must have worked on one or more of the following domains on mobile/embedded devices: Applications, UI/App frameworks, Middleware/Services (e.g. multimedia, internet technologies).
Knowledge of packaging, signing and provisioning mobile applications.
Knowledge of Mobile Web, HTML5, JavaScript desirable.
Troubleshooting and fixing issues in mobile applications.
Strong optimization experience with mobile development.
Experience developing and troubleshooting for different versions of mobile operating systems.
Experience with Web-service development and Restful design patterns.
Experience building use case driven software with Agile Software Development and Test Driven Development methodologies.
Experience writing code in Unity3D or Adobe AIR also desirable.
Undergraduate degree in Computer Science or related field.
?"
IOS Developer,-1,4.3,Adidev Technologies Inc,"Jersey City, NJ","Industry
--",--,"Adidev Technologies Inc

www.adidevtechnologies.com

Adidev Technologies is looking for entry and mid-level IOS developers with at least 1 - 2 years of experience. Must be open to working onsite, no telecommuting/remote positions are being offered. Must be a driven self starter and must be willing to relocate to a new city or state depending upon the client assignment. This position requires relocation, projects can last anywhere from 6 months to 18 months with options to extend. The salary varies depending on experience and we are in search of developers looking to start as soon as possible. Must have excellent written and oral communication and work well in a team environment.

If you are looking for a new challenge and are ready to make an impact on a growing team, then this will be a perfect fit. As an Android Mobile Developer for Adidev Technologies Inc., you will be enhancing and debugging large-scale applications for our well-known clients.

Adidev Technologies is a growing software consulting company that is ready to expand. Working with well-known clients and ready to take on new ones, we need to add more brilliant software engineers to the team to make this possible. Not only do we offer a great team to work with, but we also offer you an opportunity to make an immediate impact and get rewarded accordingly

iOS:
Hands-on experience in Swift, Unit test automation, Agile, GitHub, and Objective-C.
Experience with iOS frameworks such as Core Data, Core Animation, etc.
Experience with Design Patterns such as MVC, MVVM, etc.
Familiarity with RESTful APIs to connect iOS applications to back-end services
Familiarity with 3rd Party API integrations such as Facebook, Dropbox, Instagram, Twitter, GoogleDrive, Bluetooth, Keychain, etc.
Design and build applications for the iOS platform

Good to have:
Hands-on experience with React Native.
A GitHub account with some neat projects in it.
Knowledge of any Server-side language is a plus. HTML5, CSS, and JavaScript experience, a plus."
iPhone/iOS Developer,-1,3.9,Moxie Systems Inc,"Southborough, MA","Industry
Information Technology Support Services",Information Technology,"We're looking for a talented and motivated ""iPhone/iOS Mobile Developer/Engineer"" to build out and expand an iPhone version of a healthcare web-based application. There are continued enhancements to the web-application architecture and design and there are multiple enhancements (both corresponding and new) that need to be added on the iPhone version.
Location - Greater Boston area (North-West of Boston)
Required Qualifications:
Must have worked closely with the design teams to implement new mobile features while maintaining quality and innovation in existing mobile projects.
Ability to collaborate closely with production and web engineers to make a big impact and bring higher quality to our healthcare products in the Mobile space.
Strong iOS/iPhone/iPad development experience
Background in Software or Mobile Apps developed with Objective-C
Plus Skills (Not Required but Nice-to-Have):
Experience with building Mobile-based Software Products in the Healthcare domain
Experience in delivering consumer facing software"
Mobile Developer - Android,-1,4.1,Phase2 Technology,"Arlington, VA","Industry
Enterprise Software & Network Solutions",Information Technology,"Summary
Phase2 is a digital product agency passionate about customer experience, grounded in data and insights, and rooted in 20 years of successful technology delivery. We make digital products that inspire, engage, and create impact. For the most influential companies in the world, Phase2 is a proven partner, guiding our clients toward what's next in the digital landscape.
Phase2 is looking for a developer with a strong mobile and native development background, specifically Android development, to join our expanding team. The ideal candidate is a passionate problem-solver and leader who applies their technical experience to create compelling and useful digital experiences. You will work closely with UX, Product, stakeholders, and other developers to build innovative enterprise applications that will impact large numbers of users.
Working at Phase2, you will be surrounded by other highly intelligent, motivated professionals who are not only smart but also kind. Our culture is built on authenticity, collaboration, and knowledge sharing. We provide a flexible work environment and had been remote-friendly for years prior to the pandemic. We nurture the natural curiosity of our employees by providing them opportunities to explore various disciplines through our system of guilds: groups who meet regularly discuss, learn about, and advance our company’s capabilities in specific areas. Focus areas for our guilds range from Artificial Intelligence and Machine Learning; Automated Testing; Drupal; JAMstack; Management; Teambuilding and Agile Methodologies; Javascript; Diversity, Equity, and Inclusion (DEI); and many others. Our developers also get the opportunity to learn and explore continuously by working across a variety of clients and using an ever-evolving set of cutting-edge technologies. If you are passionate about your work and want to make an impact, we’d love for you to join us and add to our culture!

This position reports to: Director of Engineering
Responsibilities
Implement projects with minimal technical oversight.
Perform business and functional requirements analysis and capture with clients and analysts.
Analyze existing implementations to extract business and functional requirements.
Perform analysis for new technology to determine appropriate usage.
Estimate development tasks.
Design data structures, including component composition, properties, and state.
Suggest improvements to software systems.
Lead portions of the project development process.
Troubleshoot operational issues to determine root cause and perform resolution.
Shares knowledge and mentors colleagues as needed.
Provide self-documenting code and operational documentation as required.
Meet periodically with a mentor/manager/team lead to keep on track with development.
Accept constructive feedback and seek assistance as needed.
Perform code reviews on pull requests.
Minimum Qualifications
Extensive experience developing in Java, or Kotlin.
Experience with third-party libraries and APIs.
Experience using GraphQL.
Strong understanding of accessibility best practices on mobile devices.
Extensive knowledge of testing best practices with tools such as JUnit, and/or Appium.
Experience using Git, including the abilities to commit code, work with merge conflicts and comprehend industry-standard Git workflows.
Understanding of Agile/Scrum methodologies.
Ability to perform in a team environment.
Strong oral and written communication skills.
Minimum 2 years of full-time professional experience as a native app or web developer.
Preferred Qualifications
Demonstrable portfolio of enterprise-level applications released on the App Store or Google Play Store.
Experience with Bluetooth hardware integration.
Experience developing tvOS, Android TV, Roku, or other OTT apps.
Understanding of modern vanilla JavaScript (ES6+).
Experience developing React Native applications, building out React components, using hooks, and working with the component lifecycle.
Experience with Swift or Objective-C
Key Metrics
Complete assigned tickets in the sprint.
Successfully merge code into the build pipeline.
Participate in frontend code reviews on current project(s).
Contribute to sprint planning and other agile ceremonies.
Share expertise with clients and colleagues as needed.
Advancement Criteria
Phase2 is committed to transparency for career advancement. Eligibility for advancement requires:
Two or more favorable performance management evaluations to include supervisory reviews and peer reviews OR sponsorship from two or more senior leaders.
Meeting the minimum qualifications for that role.
Phase2 is committed to transparency for career advancement. The typical advancement path is to Senior Developer.
Eligibility for advancement is dependent on:
Performance Management evaluation history indicating strong performance and exceeding expectations of current role;
Consistent demonstration of successfully executing the minimum qualifications of the next level
Endorsement from senior leadership and peers.
Environment
Physical Demands
Frequently remain in a stationary position, often standing or sitting for prolonged periods of time.
Occasional adjusting or moving of light objects up to 20 pounds in all directions.
Continuous communication on live video chats, calls, and through emails and messaging platforms for the purpose of exchanging information.
Continuous repetitive movements that may include the wrists, hands, and/or fingers.
Travel (approx. 15% - 25%) when required.
Mental Demands
Comprehension - Must continuously be able to understand direction and adhere to established procedures. Must also be able to gather information from clients and employees and synthesize this information in a meaningful way. May also be responsible for making improvements or recommendations to existing procedures.
Organization - Must continuously be able to gather and classify information, store information learned from conversations and communications, and then be and be able to quickly recall, interpret, and explain information.
Reasoning and Decision Making - Must continuously use logic to analyze and interpret information, and prioritize.
Communication - Must continuously express or exchange ideas and meaning with employees and clients.
Resilience - Must continuously adapt well in the face of workplace stressors.
Working at Phase2
At Phase2, we want you to be a force. Not for just one thing, but for your thing: the intersection of your expertise and your passion. And we will help you achieve it.
You are not just your expertise. You are a whole and complete story, and we invite all of it. We live fully with dynamic careers because we know that your best self is your whole self. That means we build authentic relationships with each other, there is no hidden home life, your schedule is your own, and the quirks that define you are storied.
Our formula for impact weaves together our brains and our spirits. We enchant with logic and lead with courage. We are questioners, nerds, and inventors — logicians at heart who meet challenges with curiosity and a “what’s next” spirit.
When we work as one, we are potent and powerful. We succeed together. Your team will give you the autonomy you want and will always challenge, support, and advocate for you — and together you will achieve more than you ever could alone.
We live our passion — ignite change and share it with the world.
Learn more about all that we offer to help you succeed and live a full life."
iOS Developer,"$113,500",4.0,Ramsey Solutions,"Nashville, TN","Industry
Publishing",Media & Communication,"Onsite Work Only: Franklin, TN - Flex Hours Options Available
Relocation Assistance Available
Product You Will Focus On: We are looking for a Mobile Developer 3 to join our Ramsey Trusted team and help shape the future of our mobile products.
What Winning Looks Like:
Actively participate in product and team cadences, taking the initiative to influence product direction and drive meaningful conversations rather than simply executing orders.
Lead product development with a mobile-first mindset, ensuring that mobile considerations are at the forefront of product decisions.
Advocate and champion a mobile product mindset across the entire team, fostering a culture of mobile excellence.
Establish and enforce common design patterns in both Android and iOS spaces to promote conceptual integrity and consistency.
Write highly unit testable code following SOLID principles to ensure code quality and maintainability.
Create technical documentation that is accessible and understandable to both technical and non-technical stakeholders.
The Skills You Need to Win:
Passion for excellence and a commitment to delivering high-quality products that positively impact our user's lives.
5+ years of experience in mobile development
Experience with Swift and iOS needed. JetPack solutions is a plus
Willingness to learn and adapt to both iOS and Android development environments.
$97,000 - $130,000/year* + profit sharing + benefits
Range depends on level of skill and overall experience

It's a calling, and we're on a mission to change lives. Join the crusade! Apply now.

EOE, including disability/vets"
Mobile Software Developer (TS/SCI with Poly Required),-1,5.0,Red Alpha LLC,"Fort Meade, MD","Industry
Enterprise Software & Network Solutions",Information Technology,"Description:
A day in the life:
As a Mobile Developer, you will support a large mission focused team of software, systems and security engineers in the development and deployment of tools to be used for the greater good.
Responsibilities also include, but are not limited to:
Understanding of how mobile (iOS & Android) and wifi communication platforms intrinsically work
Be inquisitive and relentless
Provides design ideas for new capabilities or recommendations for improvements to existing capabilities.
Communicates status with leadership and customers. Contributes to the completion of milestones associated with specific projects.
Provides solutions to a variety of complex technical problems. Determines computer user needs; analyzes system capabilities to resolve problems on program intent, output requirements, input data acquisition, programming.
Ensures software standards are met. Leads the design, development, documenting, testing and debugging of applications software and systems that contain logical and mathematical solutions.
Potentially leads a project developing hardware or software based CNO capabilities, and provides direction to other CNO developers. Plans and conducts assignments, generally involving the larger and more important projects or more than one project.
Requirements:
What you bring to the table:
7+ years of experience as a Software Engineer in programs and contracts of similar scope, type, and complexity
Strong mobile background experience (iOS, Android, etc)
Expert knowledge of multiple programming languages such as C or C++, assembly (e.g. x86, ARM, MIPS), Python, or PERL
Reverse engineering and or Application Developer experience
Expert level knowledge of security concepts, networks, device drivers, & system internals are applied in daily tasks
Expert knowledge in at least one technology area (e.g. Windows, Unix, Mobile, Network devices)
Software Analysis/Reverse Engineering experience
Embedded systems development experience
A solid understanding of assembly programming concepts
A Bachelor’s degree in Computer Science or related discipline from an accredited college or university OR 4 years of additional software engineering experience on projects with similar software processes may be substituted for a bachelor’s degree
An active US Government TS/SCI security clearance with Polygraph
Bonus Skills:
Experience working with networking (TCP/IP)
Python experience
Unit Test experience
Experience using Jenkins Continuous Integration Server
Ability to handle stress and work well under pressure
Analytical and Critical Thinking Skills.
Why Red Alpha?
Every day, our elite customers are pushing through ""the grind"" to defeat the enemy, even putting their lives on the line for our freedom. Rise to the occasion with us to deliver engineering excellence, to match their dedication to this nation. Join us as we bring digital transformation to the fight.
Some of our perks and benefits:
You can retire sooner rather than planned: Get closer to retirement with up to 12% in 401k contributions.
You can have a career AND a life: Enjoy up to 5 weeks of leave (25 days of personal time off) and 11 paid floating holidays.
You can stay at your best: As a member, we'll pay 100% of your premiums for comprehensive health, dental, and vision insurance. We'll also pay the majority of the premiums for your family.
Free access to a fully equipped state of the art gym!
$300 per year in company branded merchandise (Under Armour, Nike, Carhartt, YETI, etc.)
Fun events throughout the year including a holiday gala, whisky tastings, fall festivals, happy hours, and more."
Platform Developer,-1,4.1,Lockheed Martin Corporation,"Hanover, MD","Industry
Aerospace & Defense",Aerospace & Defense,"JOB ID: 645406BR
Date posted: Oct. 25, 2023
Program: CYBER2

Description:
Platform Developer

Do you enjoy innovating new ways to break into the world’s most secure cutting-edge systems and networks? If you find fulfillment in planning (or defending against) a new exploit, come join Lockheed Martin Cyber & Intelligence’s Offensive Cyber community. Our team does more than penetration testing. We develop the techniques, tools, and exploits used in world-class offensive cyber operations and the defense against them.
We are hiring for a variety of roles including vulnerability analysts, exploit developers, hardware/software reverse engineers, offensive cyber tool developers, embedded developers, and cyber researchers. We want your expertise in traditional computing (Windows/Linux/MacOS), mobile technology (Android/iOS), wireless technology, IoT, ICS/SCADA, enterprise technologies, and special-purpose embedded and real-time systems. Come join a company with incredible breadth and depth in the nature of programs and technologies we support that will never leave you bored or looking for your next assignment. Stop having to look for a new job with every rumor and whim of contract changes.
If you have skills in any of these areas (even one), we are interested in talking to you!

#RMSC6ISR
Basic Qualifications:

Bachelors degree from an accredited college in a related discipline, or equivalent experience/combined education, with 2 years of professional experience; or no experience required with a related Masters degree. Considered experienced, but still a learner.
Desired Skills:

Skills in any (not all) area below:

MAC OS Developer
Ability to program in a low-level language (Rust, C, C++, etc)

Linux Developer
Bash scripting experience
Experience with C library
Experience with Linux system call

Windows OS Developer
Experience with Win32

Mobile Developer
Ability to code for IOS and/or Android

Enterprise Technologies Developer
Experience with switches, routers, load balancers, proxy servers, certificate servers, etc

Embedded Developer
experience with embedded development
Clearance Level:
TS/SCI w/Poly SP
Other Important Information You Should Know

Expression of Interest:
By applying to this job, you are expressing interest in this position and could be considered for other career opportunities where similar skills and requirements have been identified as a match. Should this match be identified you may be contacted for this and future openings.
Ability to Work Remotely:
Onsite Full-time: The work associated with this position will be performed onsite at a designated Lockheed Martin facility.
Work Schedules:
Lockheed Martin supports a variety of alternate work schedules that provide additional flexibility to our employees. Schedules range from standard 40 hours over a five day work week while others may be condensed. These condensed schedules provide employees with additional time away from the office and are in addition to our Paid Time off benefits.
Schedule for this Position:
9x80 every other Friday off
Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.

At Lockheed Martin, we use our passion for purposeful innovation to help keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work.

With our employees as our priority, we provide diverse career opportunities designed to propel, develop, and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work. We place an emphasis on empowering our employees by fostering an inclusive environment built upon integrity and corporate responsibility.

If this sounds like a culture you connect with, you’re invited to apply for this role. Or, if you are unsure whether your experience aligns with the requirements of this position, we encourage you to search on Lockheed Martin Jobs, and apply for roles that align with your qualifications.
Experience Level:
Experienced Professional
Business Unit:
RMS
Relocation Available:
No
Career Area:
Cyber Security
Type:
Task Order/IDIQ
Shift:
First"
Platform Developer,-1,4.1,Lockheed Martin Corporation,"Hanover, MD","Industry
Aerospace & Defense",Aerospace & Defense,"JOB ID: 645405BR
Date posted: Oct. 25, 2023
Program: CYBER2

Description:
Platform Developer

Do you enjoy innovating new ways to break into the world’s most secure cutting-edge systems and networks? If you find fulfillment in planning (or defending against) a new exploit, come join Lockheed Martin Cyber & Intelligence’s Offensive Cyber community. Our team does more than penetration testing. We develop the techniques, tools, and exploits used in world-class offensive cyber operations and the defense against them.
We are hiring for a variety of roles including vulnerability analysts, exploit developers, hardware/software reverse engineers, offensive cyber tool developers, embedded developers, and cyber researchers. We want your expertise in traditional computing (Windows/Linux/MacOS), mobile technology (Android/iOS), wireless technology, IoT, ICS/SCADA, enterprise technologies, and special-purpose embedded and real-time systems. Come join a company with incredible breadth and depth in the nature of programs and technologies we support that will never leave you bored or looking for your next assignment. Stop having to look for a new job with every rumor and whim of contract changes.
If you have skills in any of these areas (even one), we are interested in talking to you!

#RMSC6ISR
Basic Qualifications:

Bachelors degree from an accredited college in a related discipline, or equivalent experience/combined education. Entry level.
Desired Skills:

Skills in any (not all) area below:

MAC OS Developer
Ability to program in a low-level language (Rust, C, C++, etc)

Linux Developer
Bash scripting experience
Experience with C library
Experience with Linux system call

Windows OS Developer
Experience with Win32

Mobile Developer
Ability to code for IOS and/or Android

Enterprise Technologies Developer
Experience with switches, routers, load balancers, proxy servers, certificate servers, etc

Embedded Developer
experience with embedded development
Clearance Level:
TS/SCI w/Poly SP
Other Important Information You Should Know

Expression of Interest:
By applying to this job, you are expressing interest in this position and could be considered for other career opportunities where similar skills and requirements have been identified as a match. Should this match be identified you may be contacted for this and future openings.
Ability to Work Remotely:
Onsite Full-time: The work associated with this position will be performed onsite at a designated Lockheed Martin facility.
Work Schedules:
Lockheed Martin supports a variety of alternate work schedules that provide additional flexibility to our employees. Schedules range from standard 40 hours over a five day work week while others may be condensed. These condensed schedules provide employees with additional time away from the office and are in addition to our Paid Time off benefits.
Schedule for this Position:
9x80 every other Friday off
Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.

At Lockheed Martin, we use our passion for purposeful innovation to help keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work.

With our employees as our priority, we provide diverse career opportunities designed to propel, develop, and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work. We place an emphasis on empowering our employees by fostering an inclusive environment built upon integrity and corporate responsibility.

If this sounds like a culture you connect with, you’re invited to apply for this role. Or, if you are unsure whether your experience aligns with the requirements of this position, we encourage you to search on Lockheed Martin Jobs, and apply for roles that align with your qualifications.
Experience Level:
Experienced Professional
Business Unit:
RMS
Relocation Available:
No
Career Area:
Cyber Security
Type:
Task Order/IDIQ
Shift:
First"
Sr Android Developer,-1,-1,Agama Solutions,United States,-1,-1,"Description: PURPOSE:
The senior mobile developer reports to the Application Development Manager. The mobile developer's role is to design, code, test, and analyze software programs and applications. This includes researching, designing, documenting, and modifying software specifications throughout the production lifecycle. The developer will also analyze and amend software errors in a timely and accurate fashion and provide status reports where required. The position responsibilities outlined below are in no way to be construed as all encompassing. Other duties, responsibilities, and qualifications may be required and/or assigned as necessary.

POSITION RESPONSIBILITIES:
Design and execute user-facing features for the hospitality industry app on Android by leveraging mobile operating system frameworks for multi-threading, persisting data, and managing user experience on device.
Scale distributed applications, make architectural trade-offs applying synchronous and asynchronous design patterns, write code, and deliver with speediness and quality.
Produce high quality software that is unit tested, code reviewed, and checked in regularly for continuous integration.
Provide technical leadership, driving and performing best engineering practices to initiate, plan, and execute large-scale, cross functional, and company-wise critical programs.
Identify, leverage, and successfully evangelize opportunities to improve engineering productivity.
Work in an agile development environment (Scrum/Kanban)

EXPERIENCE AND QUALIFICATIONS:
BA/BS Degree in Computer Science or related technical discipline, or related practical experience.
5+ years experience in software design, development, and algorithm related solutions.
5+ years experience programming experience in Kotlin, Java

PREFERRED SKILLS:
Experience in designing and building infrastructure and web services at large scale.
Extensive programming experience in Java, Kotlin.
Expansive technical knowledge and experience with mobile application development (Android, iOS).
Deep foundation in computer science with a strong understanding in data structures, and algorithms.
Experience developing multi-tier scalable and user-centric reliable applications that operate 24x7.
Knowledge of UI and animation frameworks, touch user interface, and MVP/MVVM application design.
Experience building services for information delivery from server to mobile clients working with relevant tools (IDEs, junit, etc.).
Strong object-oriented skills including design, coding, and testing patterns
Links to apps in the play store"
Senior React Native Developer,-1,3.7,Merkle,"Columbia, MD","Industry
Advertising & Public Relations",Media & Communication,"Company Description

Merkle is a leading data-driven, technology-enabled, global performance marketing agency that specializes in the delivery of unique, personalized customer experiences across platforms and devices. For more than 30 years, Fortune 1000 companies and leading nonprofit organizations have partnered with Merkle to maximize the value of their customer portfolios. The agency's heritage in data, technology, and analytics forms the foundation for its unmatched skills in understanding consumer insights that improve people-based marketing strategies. Its combined strengths in performance media, customer experience, customer relationship management, loyalty, and enterprise marketing technology create improved marketing results and competitive advantage. With 9,600+ employees, Merkle is headquartered in Columbia, Maryland, with 50+ additional offices throughout the US, EMEA, and APAC. In 2016, the agency joined the Dentsu Aegis Network. For more information, contact Merkle at 1-877-9-Merkle or visit www.merkleinc.com.
Diversity is embedded in who we are and all that we do: our mindset, our solutions, and in our teams to empower an inclusive, equitable environment. We put our people at the center, creating space for growth, understanding and learning so they can succeed. Our differences make us richer and ensure stronger relationships with each other and foster greater impact for our clients. We engage with our communities to promote positive social impact by promoting equity and working to create a digital society that works for all. Merkle is an agency of dentsu."
