Job Title,Salary Estimate,Rating,Company Name,Location,Industry,Sector,Job Description
"Co-op, Data Analyst - Crew Resources (Summer, 2024)",-1,4.3,Delta Airlines,"Atlanta, GA","Industry
Airlines, Airports & Air Transportation",Transportation & Logistics,"United States, Georgia, Atlanta
Crew Processes
06-Sep-2023
Ref #: 22216
LinkedIn Tag: #LI-MP2
How you'll help us Keep Climbing (overview & key responsibilities)
Delta Crew Resources and Scheduling seeks a Co-Op to help deliver data-driven solutions and automation aimed at continually improving Crew Resources and Scheduling performance and decision making. The Co-Op will work directly with the team responsible for tackling a wide range of interesting and challenging projects that contribute directly to cost and time savings. Identifying existing manual processes that can be improved via data automation and designing/implementing a replacement, delivering solutions to help reduce task completion time, and utilizing project management skills to ensure all tasks are completed on time and on budget.

Students must be able to complete 3 alternating rotations in Atlanta, GA in line with the below schedule:

Summer 2024 - 1st rotation
Spring 2025 - 2nd rotation
Fall 2025 - 3rd rotation
What you need to succeed (minimum qualifications)
Experience with SQL or Database querying tools to include ETL and functional knowledge of data modeling, required
Proficient in any scripting programming language (Python, Bash, PowerShell), preferred
Knowledge of process improvement methodologies, preferred
Strong computer skills with extensive knowledge of excel including VBA
Outside of the box thinking
Strong organizational, project management, and personal management skills
Robust verbal and written communication skills at all levels
Ability to work well in teams
Must be currently enrolled full-time in an accredited college or university
Highly preferred: curiosity, sense of humor, willingness to try new ideas, and persistence in the face of adversity
Consistently prioritizes safety and security of self, others, and personal data.
Embraces diverse people, thinking, and styles.
Possesses a high school diploma, GED, or high school equivalency.
Is at least 18 years of age and has authorization to work in the United States.
Consistently prioritizes safety and security of self, others, and personal data.
Embraces diverse people, thinking, and styles.
Possesses a high school diploma, GED, or high school equivalency.
Is at least 18 years of age and has authorization to work in the United States.
What will give you a competitive edge (preferred qualifications)"
Data Analyst - Reporting and Processing,"$45,000",3.8,Jefferson Capital,"Sartell, MN","Industry
Banking & Lending",Financial Services,"JOB SUMMARY & RESPONSIBILITIES
Work with executives and other business leaders to identify opportunities for improvement.
Completes planned data processing activities: file creation, report formatting and distribution, validation checks, etc.
Develops and maintains business line performance reporting for internal and external clients.
Defines, builds and manages processes to enhance the value of internal and external data.
Executes analytical projects in support of pricing and business line operations.
Validate process changes to measure the effectiveness of business decisions.
Involves documentation, execution, verification, and optimization of processes and reports.
Involves data integrity research, troubleshooting and report configuration.
REQUIREMENTS
Education & Experience:
College degree in Economics, Finance, Statistics, Mathematics, MIS, BCIS, or other computer related or quantitative field; or equivalent related experience.
1 - 3 years of related experience in an analytic position desired (not required).
Required Skills & Abilities:
Excellent computer skills including creating and utilizing reports in Excel.
High level of skill in Excel; experience with SAS or SQL highly desired.
Experience and comprehension of querying relational databases.
Analytical and critical reasoning skills.
Problem solving skills.
Excellent written and verbal communication skills.
Detail oriented and able to multi-task in a fast-paced environment.
Ability to self-motivate and work independently; able to also work effectively as a team."
Data Analyst I,-1,3.7,"Sub-Zero Group, Inc.","Madison, WI","Industry
Consumer Product Manufacturing",Manufacturing,"Sub-Zero, Wolf, and Cove the leading manufacturer of luxury kitchen appliances is a longstanding, family-owned company in the Madison area. Icons of design and paragons of performance and quality, Sub-Zero, Wolf, and Cove are the refrigeration, cooking, and dishwashing specialists found in world’s most luxurious homes. We look for team members who are driven by innovation and excellence, striving to serve our customers by doing what is right—with integrity, teamwork, and accountability.
The Data and Analytics Team within the Information Technology department provides enterprise data engineering, analytics, reporting, visualization, and predictive analytics solutions. The team utilizes a wide variety of advanced tools and technologies and works directly with a diverse community of leaders and stakeholders.
Growth and development are important aspects of this position. Whether you aspire to be a leader or a technical expert, this position will set you up for success in the future.

Primary Responsibilities
Work directly with stakeholders to understand and transform business requirements into data-driven solutions
Explore, analyze, and interpret data using data mining and statistical analysis techniques
Create logical and physical data models
Prepare reports and data visualizations
Proactively identify and mitigate data quality issues
Identify correlations, patterns, and trends in data sets

We value our employees by providing:
Competitive compensation based on skills
Industry leading health, dental, and vision plans
Generous 401 (K) savings and profit sharing
On-site UW Health clinic, fitness center, and walking paths
Education assistance and internal training programs
Electric vehicle charging
Maternity & paternity leave
Interested in learning more on our robust benefits package we offer? Click here!
Experience
Required
A curious and solution-oriented mindset
Experience building reports and visualizations (e.g. Power BI)
General knowledge of SQL and data analysis techniques
Preferred
Familiar with programming (e.g. Python, R, etc.)
Understanding of data modeling tools and methodologies
Education
Required
Bachelors or better"
Data & Reporting Analyst,-1,-1,Shriners Children's,Remote,-1,-1,"Company Overview:
#LI-Remote
Shriners Children’s is a family that respects, supports, and values each other. We are engaged in providing excellence in patient care, embracing multi-disciplinary education, and research with global impact. We foster a learning environment that values evidenced based practice, experience, innovation, and critical thinking. Our compassion, integrity, accountability, and resilience defines us as leaders in pediatric specialty care for our children and their families.
Job Overview:
Shriners Children’s is seeking a full-time position as our second Development Data and Reporting Analyst on the Prospect Research and Management team. Reporting to the Senior Director, Prospect and Donor Research, the Development Data and Reporting Analyst is responsible for developing and reporting on metrics using Blackbaud CRM and third-party applications. The position will actively collaborate with the current PRM data analyst and database users across the healthcare system to best develop and optimize CRM reports to better evaluate office, campaign, and fundraiser performance. The position will work in sync with the Blackbaud CRM team to extract, validate, and present donor and donor pipeline information that reports donor relations efforts from every perspective to enhance leadership’s decision making and analytical capability.


This position is eligible for fully remote status. If the candidate is based in the Tampa, FL area, the position will be hybrid with a mix of remote and onsite work.

Responsibilities:
Business Application Reporting (25%)
Work with CRM Development Team and end users to identify/interpret business needs and user requirements in order to develop proper data solutions; gather and analyze raw data from various systems and reports.
Help create, update, and maintain database solutions related to reporting an overall Donor Relations dashboard that indicates: fiscal year progress; healthcare system campaign(s) progress; healthcare locations’ progress; sources of funds; and prospect management progress.
Analyze and evaluate fundraising program performance and return on investment, including: individual giving; mid-level donor program; major gifts; planned gifts; corporate partners; and special events.

Information Analysis (25%)
Identify and utilize key data resources.
Combine data from multiple sources to assist in the analysis of assigned projects.
Validate data thoroughly to ensure integrity of all subsequent validation and analysis.
Perform data analysis including but not limited to: correlation, impact, distribution, trending and projection.
Respond to requests for analysis in a timely manner.

Office of Philanthropy Support (30%)
Acts as liaison between PRM team, CRM team, and field fundraisers in the development of data entry best practices, data management, reporting, and evaluation and implementation of technology tools.
Ensures the integrity of CRM reports that are produced from PRM.
Completes data entry and data edit projects.

CRM Database Training (20%)
Provide appropriate service, support, training, and advice to end users regarding the capabilities and functions of CRM, along with technical and application issues
Qualifications:
Experience Required:
Minimum 2 years of experience providing implementation and technical support for CRM software, Blackbaud’s Raiser’s Edge and/or BBCRM software.
Experience with creating Power BI reports and dashboards.
Experience working with relational database architectures.
Experience developing and implementing reporting vehicles and using CRM software to query, extract, and/or load data.
Advanced proficiency in the Microsoft Office products suite, especially Excel (pivot tables, formulas, macros, VLOOKUP, etc.)
Bachelor’s degree or an equivalent combination of training and experience; preference will be given to candidates with professional or educationally equivalent experience in information management or computer science.

Experience Preferred:
Knowledge of SQL and T-SQL.
Knowledge of nonprofit healthcare philanthropy.
Strong aptitude for diagnosing end user problems, identifying and implementing solutions.
Knowledge of principles and processes for providing customer and personal services. This includes assessing customer needs, meeting quality standards for services, and evaluating customer satisfaction."
Program Data Analyst I,"$50,814",3.1,City of Albuquerque,"Albuquerque, NM","Industry
Municipal Agencies",Government & Public Administration,"Position Summary
Research, compile, analyze and evaluate data and prepare reports for an assigned area using automated systems and tools; perform a variety of administrative and end-user technical tasks relative to assigned area of responsibility; and to update, develop and maintain basic end-user data base systems to track and report program data.

Job descriptions are intended to present a general list of tasks/duties performed by employees within this job classification. Job Descriptions are not intended to reflect all duties performed within the job.

Minimum Education, Experience And Additional Requirements
Education and experience directly related to the minimum requirements below may be interchangeable on a year for year basis.

Associate's degree from an accredited college or university in business, information systems, social sciences or related field; and

Five (5) years of experience in data collection and data maintenance, research, analysis and report preparation.

ADDITIONAL REQUIREMENTS:

Possession of a valid New Mexico Driver's License, or the ability to obtain by date of hire.

Possession of a City Operator's Permit (COP) within six (6) months from date of hire.
Preferred Knowledge
Principles and practices of data collection, data management and analysis
Methods and equipment of computer and applicable software program operation
Business letter writing and report preparation
Methods of research, data analysis, and report preparation
Principles and practices of program development
Basic methods and techniques of providing user assistance
Basic principles and practices of end-user software troubleshooting
Statistical analysis techniques and methodologies
Principles of data research
Preferred Skills & Abilities
Plan, prioritize and organize projects
Perform routine data analysis duties
Perform data entry into a database
Maintain various types of records and contract documentation
Use personal computers and standard office software packages and Internet applications
Troubleshoot various basic personal computer and end-user software problems
Learn methods and techniques used in the installation, troubleshooting, and maintenance of end-user data systems
Learn to implement and maintain end-user data systems and supporting hardware and software applications
Communicate clearly and concisely
Research, analyze, and evaluate programs, policies, and procedures
Prepare a variety of administrative and/or financial reports
Establish and maintain effective working relationships with those contacted in the course of work
Perform the essential functions of the job with or without reasonable accommodation"
Data Analyst,"$95,300",3.6,Cardinal Health,United States,"Industry
Wholesale",Retail & Wholesale,"What Data Analytics brings to Cardinal Health
The Data and Analytics Function oversees the analytics lifecycle in order to identify, analyze and present relevant insights that drive business decisions and anticipate opportunities to achieve a competitive advantage. This function manages analytic data platforms, the access, design and implementation of reporting/business intelligence solutions, and the application of advanced quantitative modeling.
Data Analytics applies business process knowledge and data analytics to develop, recommend and communicate timely, accurate, relevant, and actionable insights to support business decisions and objectives.
Responsibilities
Translate internal briefs into analytical data requirements (to include refining the initial brief and asking the ‘right questions’, working through potential hypotheses and storyboarding the output)
Support and train business on self-service data consumption layer
Navigate systems, access data, reconcile numbers from different sources, identify discrepancies and understand drivers of change within data
Develop, test, maintain, and manage advanced reporting, analytics, dashboards, and other Business Intelligence solutions
Testing user stories partnering with data engineers and business analysts
Reconcile numbers from different sources, identify discrepancies and understand and present the drivers of change within data
Map out all the different information and data stored, and how these sources of data will fit together and flow into one another
Find data insights and provide recommendation to the business
Validate reporting and data accuracy and drive analytical user acceptance testing (UAT)
Write advanced and highly efficient SQL queries that contribute to our business semantic architecture
Utilize SQL/Python or other relevant statistical tools for data profiling and data validation
Qualifications
Bachelor’s Degree in related field, or equivalent work experience, preferred
2+ years of corporate experience building and testing advanced dashboards with data visualization tools such as Tableau preferred
3+ years of experience writing complex SQL queries for data analysis and data validation preferred
Statistical modeling knowledge or any machine learning technique knowledge is preferred (regression, logistic regression, random forest, etc.)
Ability to multi-task, prioritize, and coordinate resources is preferred
Excellent communicator with superior written, verbal, presentation, and interpersonal communication skills preferred
Ability to build simple but clever and elegant data insights to new problems within significant resources, operational and time constraints through deep understanding of the business, creative problem solving, and a wide range of expertise in data analytics is preferred

What is expected of you and others at this level
Applies comprehensive knowledge and a thorough understanding of concepts, principles, and technical capabilities to perform varied tasks and projects
May contribute to the development of policies and procedures
Works on complex projects of large scope
Develops technical solutions to a wide range of difficult problems. Solutions are innovative and consistent with organization objectives
Completes work independently receives general guidance on new projects
Work reviewed for purpose of meeting objectives
May act as a mentor to less experienced colleagues
Anticipated salary range: $78,500 - $112,100
Bonus eligible: No
Benefits: Cardinal Health offers a wide variety of benefits and programs to support health and well-being.
Medical, dental and vision coverage
Paid time off plan
Health savings account (HSA)
401k savings plan
Access to wages before pay day with myFlexPay
Flexible spending accounts (FSAs)
Short- and long-term disability coverage
Work-Life resources
Paid parental leave
Healthy lifestyle programs
#LI-Remote
Candidates who are back-to-work, people with disabilities, without a college degree, and Veterans are encouraged to apply.
Cardinal Health supports an inclusive workplace that values diversity of thought, experience and background. We celebrate the power of our differences to create better solutions for our customers by ensuring employees can be their authentic selves each day. Cardinal Health is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, ancestry, age, physical or mental disability, sex, sexual orientation, gender identity/expression, pregnancy, veteran status, marital status, creed, status with regard to public assistance, genetic status or any other status protected by federal, state or local law."
Payroll Data Analyst,-1,-1,Washington Metropolitan Area Transit Authority,Virginia,-1,-1,
Finance Data Analyst,-1,4.1,HP,"Spring, TX","Industry
Computer Hardware Development",Information Technology,"Finance Data Analyst

[Houston]

The following posting is a pipeline requisition, meant to accumulate candidates for 2024. Qualified applicants will be contacted in concert with the approval and publication of identical, approved positions within HP, Inc.

HP occasionally offers work authorization sponsorship for critical need roles. However, this opportunity currently does not offer work authorization sponsorship.

Candidates who identify with a group that is historically underrepresented in the technology sector including by not limited to, African American, Latino, Native American, individuals with disabilities and Veterans are encouraged to apply.

About Us
Innovation is in HP’s DNA. From our origins in a Palo Alto garage in 1939, to our current position as one of the world’s leading technology companies, HP has grown to become a leader in technology and corporate culture, inspiring innovators, and entrepreneurs around the globe.

HP brings together a portfolio that spans printing, personal computing, software, and services to serve more than 1 billion customers in over 170 countries. We are committed to fostering a diverse and inclusive workplace that attracts exceptional talent and to supporting our employees to succeed at all levels. We dream in over 35 languages and share one mission: to engineer experiences that amaze.

The Program:
Our future success depends on the innovation and fresh ideas you bring to HP, Inc. We are hiring students and new graduates with a diverse set of skills and experiences to join us, across the different organizations that make us HP, Inc. Our new grad program is intended to help you learn and grow at HP, give you an opportunity to make an impact, and work with leading edge technology. At HP, you’ll use advanced tools and technology to tackle complex challenges that make a real impact on people’s lives.

The Team:
Finance is committed to helping build a Future Ready HP by delivering business results, driving transformation, and developing our people. Finance is a strategic partner to the business and plays an integrated role by providing insights that guide business decisions and support HP’s corporate goals.

In addition to traditional operations such as accounting, reporting, tax, audit and treasury, HP Finance leverages technology and data analytics to gather, analyze, and interpret financial and operational data. This data-driven approach allows for more accurate forecasting, risk assessment, and performance measurement, leading to better decision-making across the organization, positioning HP for long-term success and helping to accelerate growth.

Responsibilities:
As a Finance Data Analyst, you will work with a team to:

Provide financial analysis for a function or business.
Use advanced analytical techniques to extract insights and knowledge from data.
Translate complex data sets into actionable insights that drive informed decision-making and business strategies.
Apply business intelligence and reporting tools (e.g., creation of interactive dashboards).
Utilize process mining tools to improve process performance.
Works with the team to creates stories with the data using visualization tools/methods.
Assures accuracy, integrity, and compliance of cleansed data.
Develop an understanding of HP's financial processes and a working knowledge of the business.

Education and Experience Required (Objective Minimum Qualifications)

Have no more than 12 months of prior work experience professionally related to the Graduate Hire Requisition they are applying to, (not including internships, teaching assistance, research work, or military experience).
Will have completed at least your bachelor’s degree prior to your anticipated start date with HP.
Able to obtain work authorization in the United States without requiring sponsorship in the future.

Preferred Knowledge and Skills (Preferred Qualifications):
Preferred majors include (but are not limited to) Computer Science, Data Analytics, and Data Science.
Basic understanding of accounting processes.
Understanding of scientific design and data collection methodologies, tools, and analysis packages to collect, validate, and analyze research data.
Good analytical and problem-solving skills.
Good business application skills (e.g., Microsoft Office suite).
Good written and verbal communication skills.
Ability to effectively communicate research plans, proposals, and results.
Familiarity of industry standard languages such as Python.
Familiarity of tools like RStudio, PowerBI, and Tableau for visualization.
Familiarity of industry leading forecasting tools such as Workday Adaptive, Anaplan, or Stratify.
Foundational understanding in data mining tools such as RStudio or Orange.
Familiarity with digital automation tools such as StudioX, UXPath, or SQL.

We are looking for visionaries who are ready to make an impact on the way the world works. At HP, the future is yours to create. Thanks for taking the time to review our job, if you think it is a match to your knowledge and interests please apply today— we are eager to learn more about you.

HP is an equal opportunity employer: https://www8.hp.com/h20195/v2/GetDocument.aspx?docname=c08129225

Explore HP

#LI-POST

About HP

You’re out to reimagine and reinvent what’s possible—in your career as well as the world around you.
So are we. We love taking on tough challenges, disrupting the status quo, and creating what’s next. We’re in search of talented people who are inspired by big challenges, driven to learn and grow, and dedicated to making a meaningful difference.

HP is a technology company that operates in more than 170 countries around the world united in creating technology that makes life better for everyone, everywhere.

Our history: HP’s commitment to diversity, equity and inclusion – it's just who we are.
From the boardroom to factory floor, we create a culture where everyone is respected and where people can be themselves, while being a part of something bigger than themselves. We celebrate the notion that you can belong at HP and bring your authentic self to work each and every day. When you do that, you’re more innovative and that helps grow our bottom line. Come to HP and thrive!"
Jr Data Analyst,-1,-1,"DriveTime Automotive Group, Inc.","Tempe, AZ",-1,-1,"What’s Under the Hood
DriveTime Family of Brands is the largest privately owned used car sales finance & servicing company in the nation. Headquartered in Tempe, Arizona and Dallas, Texas, we create opportunities and improve the lives of our customers and our employees by placing a focus on putting the right customer, in the right vehicle, on the right terms and on their path to ownership.
The DriveTime Family of Brands spans across DriveTime, Bridgecrest and SilverRock. You can find us at the intersection of technology and innovation as we use our proprietary tools and over two decades of industry knowledge to redefine the process of purchasing, financing, and protecting your vehicle.
That’s Nice, But What’s the Job?
This is not a position for which sponsorship will be provided. Individuals with temporary visas or who need sponsorship now or in the future are not eligible for hire at this time.
In short, as an Jr Data Analyst, you will be responsible for providing consumable data points to department leaders to assist in the day to day operations across DriveTime. You will review data trends and work with department leaders on identifying what is causing changes in trends, and collaborating on resolutions. You will apply your analytical and strategic skills as you initiate, build, and develop the business case for major company initiatives.
In long you will:
Develop KPI dashboards and reporting suite for the business and provide detailed review of data as necessary based on KPIs.
Bringing the strategy to life: our analysts are responsible for analyzing and developing the full life cycle of a project including implementation/execution Effectively communicate with concise insights and/or visualizations utilizing software such as Tableau while partnering collaboratively with colleagues and senior leaders in the organization.
Leveraging emerging technologies and critical thinking skills to continually innovate and automate existing methodologies, processes, and reporting. Design, develop, test, and implement new products and solutions.
What do you need?
Graduating December 2023 or May 2024
You are concentrating with the major(s) of Statistics, Physics, Mathematics, Operations Management, Economics, Business Analytics, Actuarial/Risk Analysis, Finance and/or Financial Management majors
You have knowledge of SQL, Excel, Snowflake & Visualization Tools such as Tableau or PowerBI
Excellent verbal and written communication skills. The ability to talk and write with confidence, charisma and competence for a wide variety of audiences including management.
Intellectual curiosity. Why? What? How? Do you find yourself always wanting to learn more and broaden your knowledge base? If so, this could be the role for you.
So What About the Perks? Perks matter
Medical, dental, and vision, oh my! DriveTime Family of Brands covers a sizable amount of insurance premiums to ensure our employees receive top-tier healthcare coverage.
But Wait, There’s More. 401(K), Company paid life insurance policy, short and long-term disability coverage to name a few.
Growth Opportunities. You grow, I grow, we all grow! But seriously, DriveTime Family of Brands is committed to providing its employees with every opportunity to grow professionally with roughly over 1,000 employees promoted year over year.
Tuition Reimbursement. We’re as passionate about your professional development as you are. With that, we’ll put our money where our mouth is.
Wellness Program. Health is wealth! This program includes self-guided coaching and journeys, cash incentives and discounts on your medical premiums through engaging in fun activities!
Gratitude is Green. We offer competitive pay across the organization, because, well… money matters!
In-House Gym. We want our employees to be the best versions of themselves. So come early, take a break in your day or finish strong with a workout!
Give Us a Reason (or not), and We’ll Celebrate. Regardless of whether there is a holiday or not, we are finding ways to kick back and enjoy each other’s company outside of day-to-day work.
Smart-Casual Dress. Come dressed in jeans (you’ll fit right in with the rest of us).
Paid Time Off & Paid Holidays. Not just lip service: we work hard, to play hard.
Anything Else? Absolutely.
DriveTime Family of Brands is Great Place to Work Certified! And get this: 90% of our rockstar employees say they feel right at home here. We could spend a lot of time having you read about ALL our awards, but we’ll save time (and practice some humility) just naming a few others; Comparably Awards: Best Company for Diversity, Best Company Culture and Best Company Leadership, oh and don’t forget Phoenix Business Journal Healthiest Employers (okay, we’ll stop there)!
Hiring is contingent upon successful completion of our background and drug screening process. DriveTime is a drug-free, tobacco-free workplace and an Equal Opportunity Employer.

And when it comes to hiring, we don't just look for the right person for the job, we seek out the right person for DriveTime. Buckle up for plenty of opportunities to grow in a professional, fun, and high-energy environment!"
Data Analyst,-1,4.3,Seattle Housing Authority,Queen Anne,"Industry
Municipal Agencies",Government & Public Administration,"Job Summary
We offer a competitive salary, great benefits, and work that matters to our community.

The Organization: The Seattle Housing Authority (SHA) is a growing, innovative, and mission-driven Agency in Lower Queen Anne, Seattle. We are committed to housing equity throughout the city, fostering an inclusive workplace for our 650+ employees. Our focus is expanding housing opportunities, building strong communities, and promoting race and social justice equity.

SHA's talented workforce has made us a nationally recognized leader in housing and development. We embrace diversity and create an environment where employees can thrive. Benefits include competitive pay, flexible work arrangements, learning opportunities, and affinity groups.

At SHA, we value your unique perspective and background. We encourage you to apply, even if you don't meet every qualification. Our hiring practices prioritize diversity and equity. Learn more in our diversity policy and equity policy.

The Position: Our Housing Choice Voucher department is seeking to fill a Data Analyst I/II position. The Data Analyst I/II, under the general supervision of a Housing Choice Voucher (HCV) Supervisor, team to turn data into reliable, relevant, and actionable information.

The person in this position will extract, analyze, and visualize data to support agency strategy and decision-making. If you are someone who is motivated to foster and support a data driven decision-making culture (always a work in progress), we look forward to receiving your application.

The person in this position is expected to become our team’s expert in knowing how to source data, extract it, and compile it in a user-friendly way in response to information requests that may originate from leadership, colleagues, and external partners. This position also supports the data analysis needs of SHA’s HCV team in conducting research and evaluation on a range of issues to inform the development and continuous improvement of policies, programs, and priorities across the agency. Once the basics of the job are mastered, there is room to grow and initiate independent data analytic projects that can help leadership identify new insights and ideas.

The full job classification can be found here. The starting pay range we anticipate offering is between $32.09 - $48.13. A designation of an I or II within this classification is dependent on individual years of experience and education and the scope, complexity, and impact of work assignments.

Level I: Two years of experience; may substitute a master’s degree for one year of experience, or four additional years of experience in lieu of education requirement.

Level II: Four years of experience; may substitute a master’s degree for one year of experience, or four additional years of experience in lieu of education requirement.

How to Apply:

Complete the online NeoGov application by clicking the Apply button in the upper right-hand corner of this posting.
The work experience and education sections should be updated with your latest information. SHA does not accept external attachments for resumes and cover letters.
Answer the Agency-Wide questions. Please note that if this is not your first SHA application, you should still review and update the agency-wide questions.
Answer the supplemental questions, if applicable.
The ideal candidate has:
Experience in data analysis, information management, and/or data science that includes the following:
At least one (1) year of SQL experience
At least one (1) year of experience in data mining with a strong understanding of data flow structure.
At least one year of experience developing reports, visualizations, and recommendations based on data analysis you have conducted.
Track record of navigating complex organizations, developing trust among colleagues, and building relationships with diverse stakeholder groups.
Bachelor's degree in the social sciences, microeconomics, statistics, or related field and at least four years of progressively responsible data analysis experience in a public policy or non-profit setting. A Master’s degree in statistics, finance, the social sciences, public policy, or a related field can substitute for one year of work experience.

What you will be doing?
Serve as the key resource for cross-departmental and cross-sector data management, extraction, analytics, and utilization.
Help shape and inform internal and external data by demonstrating curiosity and critical thinking skills, so clients receive the data they want and need even when they cannot clearly articulate what they are looking for upfront.
Develop expert level knowledge in data definitions and the nuances of when and how data is collected, input, and transformed.
Apply race and social justice principles when conducting data analysis.
Make meaning of the data by identifying key takeaways and insights.
Learn and understand SHA’s core business operations and practices.
Use project management skills to continuously improve SHA’s processes and documentation for collecting and coordinating data from across the agency, particularly for recurring reporting, to ensure accuracy and consistency of the data over time.
Work with other departments to identify and continuously improve original data and department-held analytics.
Participate in agency-wide business intelligence working groups to identify and test changes to SHA’s data warehouse and create and maintain metadata and documentation.
Extract data quickly and accurately from SHA’s databases in response to various requests for information.
Utilize publicly available data, such as the Census, in analyzes.
Understand, document, and share nuances and assumptions made during data extracts and the impact these may have on the final narrative.
Understand when and how to transform the data to answer certain queries.
Create accessible, audience-tailored dashboards and reports with content that ranges from high-level.

The Location:

SHA’s Central Office is located at 101 Elliott Ave W, Seattle, WA 98119

Why Should You Apply?
Competitive salary
Great benefits
We offer medical, dental, vision insurance, and Public Employees' Retirement (PERS).
We also offer generous paid leave and holidays.
Reasonable hours
Opportunity for part-time remote work, depending on position.
Opportunities for additional on-the-job training"
Junior Data Analyst,-1,-1,Amivero,United States,-1,-1,"Description:
The Amivero Team
Amivero’s team of IT professionals delivers digital services that elevate the federal government, whether national security or improved government services. Our human-centered, data-driven approach is focused on truly understanding the environment and the challenge, and reimagining with our customer how outcomes can be achieved.
Our team of technologists leverage modern, agile methods to design and develop equitable, accessible, and innovative data and software services that impact hundreds of millions of people.
As a member of the Amivero team you will use your empathy for a customer’s situation, your passion for service, your energy for solutioning, and your bias towards action to bring modernization to very important, mission-critical, and public service government IT systems.
Special Requirements
US Citizenship Required to obtain a DHS Public Trust Clearance
Bachelor’s degree + 1 years of hands on experience in data analytics
The Gist...
We’re hoping you’ll augment our team by bringing your data and technology expertise to provide support in a range of ways. We need statistical reporting and dashboard creation that will be used to make executive decisions. You’ll identify and execute on the requirements needed to support data report creation, management, disbursement, and validation of defined data systems to present findings. In addition, you’ll participate in the evaluation and automation of redundant / manual processes, assess technology solutions, and identify additional opportunities for digital transformations
What Your Day Might Include...
Create, manage, disburse, and validate statistical information and reports from the Integrated Security
Management System (ISMS) and other government systems relative to environment
Import and export data into Tableau, to include R coding and ability to present findings in dashboards and automate requirements where feasible
Present findings as directed
Create, manage, and implement robotic process automations using UiPath software

Requirements:
You'll Bring These Qualifications...
Bachelor's Degree+ 1 years of hands on work experience in Data Analytics
Experience with UIPath desired.
A strong Data Mindset. The ability to perform data collection, research and analysis on complex and varying datasets.
Experience in R and/or RStudio programming Software.
Experience with data visualization tools (Tableau preferred).
Experience in dashboard and report development.
Statistical Analysis experience.
Demonstrated experience in automating manual reports.
Strong problem-solving skills.
Organized, Detail oriented, and ability to stay on task in a fast-paced environment.
Strong experience with Microsoft Excel and PowerPoint.
The ability to collaborate with stakeholders, including demonstrated experience distilling data into meaningful reports (Excel, PowerPoint, etc.) and presenting those data trends and insights to customer groups.
Excellent written and verbal communication skills, interpersonal and collaborative skills, and the ability to communicate strategic information to technical and nontechnical audiences at various hierarchical levels.
Working knowledge of Agile Development processes

EOE/M/F/VET/DISABLED
All qualified applicants will receive consideration without regard to race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws. Amivero complies with applicable state and local laws governing non-discrimination in employment in every location in which the company has facilities."
