Job Title,Salary Estimate,Rating,Company Name,Location,Industry,Sector,Job Description
Staff Software Engineer (Front End),"$145,000",4.0,Integrate,Remote,"Industry
Enterprise Software & Network Solutions",Information Technology,
Jr. Front-End Web Developer,-1,4.2,webfx.com,"Ann Arbor, MI","Industry
Internet & Web Services",Information Technology,"Hi there! We're WebFX, a full-service digital marketing agency based in the US. We've been named the Best Place To Work in Pennsylvania 8 times in a row and we'd love to meet you! We are a fast-growing company that has doubled in size over the past 5 years, with talented team members now based around the globe (and representing 18+ different countries!). While we are growing at a rapid rate, we are committed to growing strategically and sustainably, and that starts with growing our team of the #BestCoworkers - that’s where you come in!

We're looking for talented professionals to join our Ann Arbor office location - home to the Nutshell team! Nutshell is an award-winning CRM and email marketing platform, and as of 2022, WebFX and Nutshell have officially joined forces. Our teams work together closely to provide the very best products and services to our clients, and we're on the hunt for people just like you, who take pride in their work and want to be part of a company that does too.

You Might Be a Great Fit For This Position if You Have…

A Bachelor’s Degree
Successful Nutshellers in this role have majored in computer science and related fields
GPA above 3.4

A Few Related Skills and Experiences
(This is an entry-level role, and experience in every one of these areas is not required - training is provided on all core platforms, tools, and technologies you will need to know! But the following skills/experience are awesome to have, and will help get your career off to a running start:):

Part-time/volunteer/internship programming experience is a must
Development experience in front-end web development —Javascript, React, etc
Working knowledge of modern software development frameworks, including server-side MVC (e.g. Symfony, Rails)
Strong background in SQL and relational databases
Background and opinions on HTTP API design—we’ve got a blend of JSON-RPC, REST, and GraphQL
Experience with unit testing and continuous integration

Any of these Signature Nutsheller Traits!
You’re passionate about web/software development - you even find yourself spending your free time tinkering and learning new technologies!
You’re committed to delivering high-quality software
You enjoy variety, and like the challenge of working on multiple projects
You’re comfortable working both independently and as part of a team
You take direction well, but aren’t afraid to take initiative and make decisions
You see yourself as a problem-solver, and face challenges with a can-do mindset
You put the customer and their goals first
You have an interest in the web and stay up-to-date on new and developing technologies
You are a professional, dependable, and independent worker with a solid work ethic
You’re self-motivated, thrive on challenges, and enjoy getting things done
You have an eye for detail and dedication to high-quality work
You have an exceptional level of follow-through
You possess excellent time/project management skills
You work with a sense of urgency and can consistently meet deadlines
You are an outstanding communicator and possess strong interpersonal skills
You are a lifelong learner who loves to grow and stretch outside of your comfort zone, and are always looking to improve your skills

If any of these sound like you, then we want to hear from you! We are committed to growing 1% better every day, and we believe working at Nutshell could quite possibly make your life 1(00)% better!

About the Job

As a Jr. Front-End Web Developer, you’ll team up with others in various stacks at Nutshell. You can hone your skills alongside a frontend team that writes for both web and mobile in React + React Native, while you build the GraphQL and cloud infrastructure that powers our app. You’ll work with the data we store in MySQL and Solr on AWS. And with our continuous integration and rapid development stack, you’ll deploy tested, peer-reviewed code to production on your first day.

Our technology stack includes:
PHP, Symfony, Nginx, MySQL, Solr, Gearman, and more, all running on AWS, managed with Ansible
React, React Native, Redux, and Webpack for web and mobile frontend tooling
Docker for local development
GitHub for code management and review
Continuous integration via Jenkins

What You’ll Get From Us!

As a product team

Nutshell’s product team offers the opportunity to learn from a smart group of teammates who support and drive one another to succeed. Today, our product group comprises nine designers and engineers. Some have decades of experience, some are just out of college with a CS degree, and a few have entered software engineering as a second career.

As a company

Opportunities to learn and thrive in a friendly, growing SaaS business
A commitment to an inclusive environment that supports our diverse team
A connection to Ann Arbor’s software and startup community through our network of friends and partners
A modern office located as an anchor tenant at Cahoots in downtown Ann Arbor
Flexibility in working modes and locations, as we regroup at our office, and support other distributed team members
The sincerity and commitment of an established company: excellent health benefits, 401(k) matching, an experienced leadership team, and a profitable, growing financial position
The opportunity to help thousands of small businesses each day
Trust and autonomy to ensure you can be the best version of you

Potential promotional path for Jr. Web Developer:
Web Developer
Associate Web Developer
Associate Lead Web Developer
Lead Web Developer
Sr. Web Developer

Compensation
Negotiable based on work experience
Potential additional bonus may be offered for GPA's of 3.8+ or graduating with high honors
Check out our culture on social media:
Instagram
Twitter
Facebook

You don't need to apply more than once even if you're interested in multiple positions - you can simply let us know! We consider all open roles when reviewing resumes and applications!

Nutshell is an Equal Opportunity Employer, committed to providing and fostering an inclusive environment where all people, including women, minorities, LGBTQ+ and other underrepresented groups are supported, respected, and encouraged to excel within STEM careers. Our goal as an organization is to empower our team to achieve their personal best, bring people together, and provide equal opportunity to do so regardless of race, age, gender, sexual orientation, religion, physical ability or disability, or political affiliation. You can learn more on our parent company's website here!!"
Front End Software Engineer,-1,4.0,Atlassian,"Mountain View, CA","Industry
Software Development",Information Technology,"Overview:
We're able to hire eligible candidates for this role from anywhere in USA.
Your future team
We're hiring a Front End Software Engineer, reporting to an Engineering Manager. Here, you'll work closely with design and product management, influencing the direction of the product and collaborating with team to get there. You'll write code and ship product capabilities that you are proud of and delivering amazing results that our customers love and help us become the best project management tool for business teams!
Compensation
At Atlassian, we strive to design equitable, explainable, and competitive compensation programs. To support this goal, the baseline of our range is higher than that of the typical market range, but in turn we expect to hire most candidates near this baseline. Base pay within the range is ultimately determined by a candidate's skills, expertise, or experience. In the United States, we have three geographic pay zones. For this role, our current base pay ranges for new hires in each zone are:
Zone A: $147,500 - $196,600
Zone B: $132,700 - $177,000
Zone C: $122,400 - $163,200
This role may also be eligible for benefits, bonuses, commissions, and equity.
Please visit go.atlassian.com/payzones for more information on which locations are included in each of our geographic pay zones. However, please confirm the zone for your specific location with your recruiter.
Responsibilities:
Deliver projects autonomously, from technical design to launch
Build client code that is efficient, fast, testable, scalable, and high quality.
Promote collaboration with other engineers, designers and managers to understand user pain points and iterate to deliver solutions
Partner with design and product and across other engineering teams to develop delightful customer experiences
Contribute to code reviews and documentation, and take on complex bug fixes
Qualifications:
2+ years of experience building large-scale frontend applications using React.
Bachelor's degree with a preference for Computer Science degree
Understanding of modern frontend ecosystem, including but not limited to bundling, linting, testing and releasing.
Experience with modern testing frameworks (e.g., Jest, Cypress, Mocha, Chai)
Familiarity of the JavaScript language and ecosystem
Experience building frontend applications at scale
Experience in Agile software development methodologies
Experience engineering software systems of medium-to-large scope and complexity"
"Senior Software Engineer, Front End",-1,3.5,Forward,"San Francisco, CA","Industry
Health Care Services & Hospitals",Healthcare,"Forward is on a bold mission to make high quality healthcare available to a billion people across the globe. We’re building the world’s most advanced healthcare platform from the ground up, combining hardware, software and doctors under one roof. We are building our IT team and looking for a world-class IT Engineer with expertise in improving and scaling IT systems and infrastructure. As an early member of our IT team, you’ll have a key role in building the future of healthcare from first principles.

Forward was founded in January 2016 by former executives and engineering leaders from Google and Uber. We are funded by some of the world's best investors and entrepreneurs including Founder's Fund, Khosla Ventures, First Round Capital, Eric Schmidt (Google/Alphabet Chairman), Marc Benioff (Salesforce Founder), Joe Lonsdale (Palantir Founder), Joshua Kushner (Oscar co-Founder) and Garrett Camp (Uber co-Founder).

Press and Videos:
Health Moves Forward [CEO Blog Post]
Forward Health Launched CarePods [Tech Crunch]
An AI Doctor In A Box Coming To A Mall [Forbes]
Former Googler Adrian Aoun raises $100 million for walk-in AI healthcare pods [Fortune]
Forward Raises $100M and Announces Forward CarePod™ [Forward]

Forward is on a bold mission to make high quality healthcare available to a billion people across the globe. We’re building the world’s most advanced healthcare platform from the ground up, combining hardware, software and doctors under one roof. We are scaling our engineering team and looking for world-class engineers with experience and expertise in building intuitive web applications. As an early member of our engineering team, you’ll have a key role in building the future of healthcare from first principles.

Forward was founded in January 2016 by former executives and engineering leaders from Google and Uber. We are funded by some of the world's best investors and entrepreneurs including Founder's Fund, Khosla Ventures, First Round Capital, Eric Schmidt (Google/Alphabet Chairman), Marc Benioff (Salesforce Founder), and Garrett Camp (Uber co-Founder).

Press and Videos:
Virtual Tour of Forward [YouTube]
Health Moves Forward [CEO Blog Post]
Series D Funding Funds Doctor-led Programs [TechCrunch]
Forward - What Quality Healthcare Should Look Like [Mashable]
Primary Care Start-ups Vying for 170B Market [Business Insider]
The Pivot to Virtual Care [Chief Medical Officer @ Stanford Medicine]
The Meaning of Trans Broken-Arm Syndrome [USA Today]
WHAT YOU'LL DO:
Tackle problems on the boundary of software, hardware, and the real world.
Own front-end development for customer-facing portions of our core product and marketing activities
Work across multiple teams, including growth marketing, product management, engineering, design, medical, and operations; utilize your background in A/B, user flow testing and managing dynamic content
You’ll expand to work with Forward’s design team, translating mocks to premium, responsive UI including performant animations across browsers and platforms
You’ll develop reusable libraries and components useful across all teams at Forward
Work with top-flight software and hardware engineering talent from places like Google, Amazon, Nvidia, Palantir, and NASA JPL.
Own entire projects while working alongside cross-functional teams of doctors, designers, and operators.
Your work will directly contribute to saving and improving people’s lives. For real. :)
WHAT WE'RE LOOKING FOR:
Impact - You’re deeply mission-driven and you think there’s more to life than software that enables puppy ears to be superimposed on photos. Although we concede those are cute.
UI/UX Experience - You have rapid prototyping experience, as well as some formal training or professional experience in design/animation and a strong portfolio of good-looking, high-performance webpages.
Product passion - You care about the bits you ship ending up in users’ hands. You don’t really need a product manager because you’re basically one yourself.
Entrepreneurship - You’re a self-starter who loves to own things end-to-end. You don’t ask for permission - you’re too busy making things happen.
Team player - You know how to make those around you better and feed off their energy. You take care of your teammates.
Curiosity - You like to mess around with computer vision, hardware hacking, or bioinformatics in your free time? You made your own smart mirror? Boy have we got some fun things for you…
Proficient in HTML5 & CSS3, and Javascript (ES5/6) and how they work in the browser.
Familiarity with one or more major frameworks preferred (React.js, Vue.js, Backbone.js, Angular, Ember, etc.)
Experience with and opinions about complex design systems. You’re familiar with a constellation of tools such as Figma and Photoshop.
B.A. or B.S. or equivalent experience in computer science, engineering, or another technical or design field
You have a minimum of 2 years experience working in a related field
The base salary range for this full-time position is $100,000-$220,000, plus equity and benefits. The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all locations. Within the range, individual pay is determined by factors including job-related skills, experience, relevant education or training, and location.

WHY JOIN FORWARD?

We don’t want to just move dollars around the healthcare industry - we want to rebuild it and fix it. All of it. You’d be a major part of the story behind one of the most ambitious startup attempts of the past decade and you’d work with a team of people who want to use their talents for good.

We are an equal opportunity employer. In accordance with anti-discrimination law, it is the purpose of this policy to effectuate these principles and mandates. We prohibit discrimination and harassment of any type and afford equal employment opportunities to employees and applicants without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law. We conform to the spirit as well as to the letter of all applicable laws and regulations. Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, we will consider for employment qualified applicants with arrest and conviction records.

Information collected and processed as part of any job application you choose to submit is subject to Forward’s Privacy Notice to California Job Applicants.

The base salary range for this full-time position is $80,000-$95,000, plus equity and benefits. The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all locations. Within the range, individual pay is determined by factors including job-related skills, experience, relevant education or training, and location.

WHY JOIN FORWARD?

We don’t want to just move dollars around the healthcare industry - we want to rebuild it and fix it. All of it. You’d be a major part of the story behind one of the most ambitious startup attempts of the past decade and you’d work with a team of people who want to use their talents for good.

We are an equal opportunity employer. In accordance with anti-discrimination law, it is the purpose of this policy to effectuate these principles and mandates. We prohibit discrimination and harassment of any type and afford equal employment opportunities to employees and applicants without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law. We conform to the spirit as well as to the letter of all applicable laws and regulations. Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, we will consider for employment qualified applicants with arrest and conviction records.

Information collected and processed as part of any job application you choose to submit is subject to Forward’s Privacy Notice to California Job Applicants."
Software Developer,$40.00,3.5,Westland Real Estate Group,Remote,"Industry
Real Estate",Real Estate,"Software Developer - Full Stack

Company Overview
Join Westland Real Estate Group, an innovative leader in real estate ownership and management. Spanning over 150 properties across three states, our company is at the forefront of the industry. We're expanding our technical horizons and are on the lookout for a skilled Full Stack Developer to enrich our dynamic development team.

Position Overview
As a Software Developer at Westland, you'll be a key player in our Business Development team, spearheading a range of coding initiatives. Your primary focus will be on crafting and enhancing the user interface of Westland’s internal applications. Additionally, you will contribute to various back-end and database projects, playing a versatile role in our technology department.

Key Responsibilities
Collaborate with the development team to conceptualize innovative software solutions.
Design and implement the front-end of applications, ensuring visually appealing and intuitive interfaces.
Develop, manage, and optimize well-functioning databases and applications.
Create and maintain effective APIs.
Conduct software testing for responsiveness and efficiency, ensuring high-quality outputs.
Troubleshoot, debug, and upgrade software to enhance performance.
Produce comprehensive technical documentation.
Work closely with data scientists and analysts to refine and advance software capabilities.
Implement and maintain testing automation to ensure software reliability.

Qualifications
Bachelor’s degree in Computer Science or related field.
At least 2 years of full-time, relevant experience in software development.
Proficiency in cloud computing and experience with cloud resource management (GCP experience is advantageous).
Experience in working with APIs.
Strong knowledge and experience in Full Stack development, including:
TypeScript
React / Redux
Python
SQL
HTML/CSS
Additional proficiency in TailwindCSS is preferred.
This job description is not designed to cover or contain a comprehensive listing of activities, duties, or responsibilities that are required of the employee. Duties, responsibilities, and activities may change or new ones may be assigned at any time with or without notice.

All applicants being considered for employment must pass a background check, drug screening and any other applicable pre-employment screening.
Westland Real Estate Group is an equal opportunity employer."
Front End Developer,-1,4.3,TripleBlind,"Kansas City, MO","Industry
--",--,"TripleBlind is looking for a Front-end Developer to join our team and help us build amazing web interfaces. We’re looking for someone who is passionate about the web and loves to code. If you are a highly-skilled Front-end Developer, we want to hear from you!
What you will do as a Front End Developer at TripleBlind:
Create the main interface experience for our customers
Build modern web user interfaces using JavaScript, TypeScript, React, Material UI, and other frameworks that may be used
Assist in defining the TripleBlind API and user experience
Become part of a team of highly experienced engineers and designers
Collaborate using Github as part of an Agile development team
Use Docker containers for shipping to the major cloud platforms
Learn about encryption, machine learning other cutting edge technologies
You should apply if you:
Understand design principles and love creating attractive, usable interfaces
Understand that UI and UX are not the same and can create a great experience
Prefer finding solutions to problems, not just being told them
Like the pace of a startup
- or want to learn what that means
Are organized, have a high attention to detail, and are good at prioritizing and juggling multiple work streams.
Have excellent communication skills (written and verbal) that are modified to meet the needs, level of expertise and sophistication of the audience.
Take initiative and have the ability to drive projects to successful completion.
Are self-directed and self-motivated, always looking for new ways to contribute to the success of the team.
Are a team player that is as dedicated to the team effort as you are to your own success.
What is TripleBlind
TripleBlind has created the most complete and scalable solution for privacy enhancing computation.
The TripleBlind solution is software-only and delivered via a simple API. It solves for a broad range of use cases, with current focus on healthcare and financial services. The company is backed by Accenture, General Catalyst and The Mayo Clinic.
TripleBlind’s innovations build on well understood principles, such as federated learning and multi-party compute. Our innovations radically improve the practical use of privacy preserving technology, by adding true scalability and faster processing, with support for all data and algorithm types. TripleBlind natively supports major cloud platforms, including availability for download and purchase via cloud marketplaces. TripleBlind unlocks the intellectual property value of data, while preserving privacy and ensuring compliance with HIPAA and GDPR.
We are a remote-first business. If you are local to the Kansas City area, you are welcome to work out of our office on The Plaza. Otherwise, we're open to all US-based remote candidates.
When Applying …
Please include a cover letter along with your resume.

TripleBlind provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression. or any other characteristics protected by federal, state, or local laws.
This policy applies to all terms and conditions of employment including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training."
Full Stack Engineer,"$150,500",4.0,Mill,"San Bruno, CA","Industry
Other Retail Stores",Retail & Wholesale,"Mill is all about answering a simple question: how can we prevent waste? Less waste can save time, money, energy, maybe even our planet. And there's no better place to start than food. Food waste is one of the most solvable climate problems facing us today. Plus, our trash really stinks. It's gross, heavy, and our least favorite chore. At Mill we are striving to build a better environment for all, as we take on climate and kitchen change.
Role Description:
As one of the first members of the team, you will have greenfield opportunities to design and build technology supporting our first product and service offering from scratch. Mill is seeking engineers with excellent technical judgment who are as comfortable building new features as optimizing infrastructure. An ideal candidate will bring a broad set of technical and problem solving skills and relish opportunities to learn and solve novel problems.
You will have the opportunity to work on every stage of product development, from initial design to implementation to scaling. You will work closely with UX designers, product managers, and testers to devise elegant user experiences and bring our team's long term vision to life! While we are looking for developers comfortable with both backend and frontend development, we'd still love to chat if you lean heavily to one side or the other!
As an important member of the team, you will help build out best practices and procedures and influence our growing company's culture and team. An ideal candidate loves proactively seeking out problems and devising creative solutions, regardless of technology. We also hope you are as excited about working on sustainability as we are!
Responsibilities:
Work on front-end, user-facing web applications to support our website and internal portals
Work cross-functionally with product managers and other engineers to design, implement, launch, and operate infrastructure to support our first product and service offering
Effectively work in a fast-paced start-up environment with ambiguous product direction: distill product requirements and technical designs into engineering tasks; support experiments and incorporate learnings into future iterations
Prototype, design, and implement end-to-end applications
Proactively identify needs for internal automation, tools, and infrastructure to deliver user-friendly, reliable solutions
Design for scalability, performance, and robustness
Minimum Qualifications:
B.S. in Computer Science or related field
At least 3 years experience in software development
Expertise in JavaScript
Expertise with at least one modern web application framework, especially Vue or Svelte
Ability to work with data schema, data modeling, and data visualization
Strong cross-functional and technical collaboration skills
Comfortable communicating technical design choices
Preferred Qualifications:
Familiarity with AWS suite of cloud services
A background in (or eye for) design
Experience shipping consumer facing products and scaling while maintaining quality
Experience integrating analytics and advertising systems
Experience working with real time streaming data systems and data warehouses
Security and privacy experience, especially as it pertains to customer data
Experience working with IOT devices
Broad set of skills, with experience jumping into new problems and learning quickly!
Love for breathing life into small ideas with quick and dirty prototypes

The estimated base salary range for this position is $138k to $163k, which does not include the value of benefits or a potential equity grant. A wide range of factors are considered in making compensation decisions, including but not limited to skill sets, market conditions, experience and training, licensure and certifications, and business and organizational needs. At Mill, it is not typical for an individual to be hired at or near the top of the range for their role."
"Front-End Software Engineer, IXL Product",-1,3.1,IXL Learning,"San Mateo, CA","Industry
Education & Training Services",Education,"IXL Learning, a leading edtech company with products used by 14 million students worldwide, is seeking Front-End Engineers to provide the face of the IXL product.
The IXL Product Engineering team develops the user-facing features of the website and the back-end code that connects these features to our databases and other services. We created and maintain the practice engine, where students answer the questions created by the Content team; Analytics, which turns practice data into actionable information for teachers; the Recommendations area, which suggests skills for students to try next; and much more.
You will utilize cutting-edge technologies like React to bring dynamic, user-facing components to life. We find it immensely satisfying to develop products that impact the lives of millions, and we are eager to have you join our team. At IXL, we believe that building a creative and engaging user experience is invaluable to our mission of improving education through technology.

International candidates encouraged to apply; H1B sponsorship is available.
This is a full-time position with a hybrid schedule in our San Mateo, CA office. #li-hybrid #LI-FA1
WHAT YOU'LL BE DOING
Take control of the whole front-end development process from code design to implementation
Collaborate with product managers to build a world-class user experience
Tackle tough design challenges to create reusable user interfaces while writing clean, scalable code
Engineer the front-end architecture that powers our web application
Discover new technologies and establish best practices as the front-end landscape evolves
WHAT WE'RE LOOKING FOR
1+ years of experience in software engineering
Bachelor's or advanced degree in computer science or a related discipline
Expertise in HTML, CSS, JavaScript
Familiarity with at least one JavaScript library or framework (e.g., React, Angular, Ember)
Passion for new technologies, current trends, and best practices in front-end architecture, including performance, accessibility, security, and usability
Enthusiasm for improving education through technology
Our salary ranges are determined by role, level, and location. The base salary range for this full-time position is $110,000 to $150,000 + equity + benefits. The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position. Individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. Your recruiter can share more about the specific salary range for your preferred location during the hiring process.
ABOUT IXL LEARNING
IXL Learning is the country's largest edtech company. We reach millions of learners through our diverse range of products. For example:
1 in 4 students in the United States uses IXL.com
Rosetta Stone provides an immersive learning experience for 25 languages
Wyzant is the nation's largest community of tutors, covering 300+ subjects
Teachers Pay Teachers (TPT) is a comprehensive marketplace for millions of educator-created resources
Our mission is to create innovative products that will make a real, positive difference for learners and educators and we're looking for passionate, mission-minded people to join us in achieving this goal. We have a unique culture at IXL that fosters collaboration and the open exchange of ideas. We value our team and treat one another with kindness and respect. We approach our work with passion, tenacity, and authenticity. We find it immensely satisfying to develop products that impact the lives of millions and we are eager to have you join our team.
At IXL, we value diversity in age, race, ethnicity, gender, sexual orientation, physical and mental ability, political and religious beliefs, and life experience, and we are proud to promote a work environment where everyone, from any background, can do their best work. IXL Learning is an Equal Opportunity Employer."
IS&T Early Career Rotational Program,-1,-1,Apple,"Austin, TX",-1,-1,"Summary
Posted: Oct 17, 2023
Role Number:200512062
The Information Systems & Technology (IS&T) organization produces key business and technical infrastructure at Apple handling orders from the online store, building applications that improve the retail store experience, providing network bandwidth for our services around the world, processing every transaction in iTunes, and closing the books. We do it all. If you are a born problem solver who enjoys collaborating on the next big thing, we may just have your dream job. From Apple ID to the Apple website to our data centers around the globe, IS&T manages the massive systems and services that so many rely on. They also build the custom tools that empower our employees to solve problems on their own. And that means these engineers are free to do what engineers do best—explore all of technology’s possibilities.
Key Qualifications
Programming knowledge in at least one of the following areas: iOS, macOS, tvOS or watchOS development (Objective- C, Swift), Web development (JavaScript, HTML, CSS3), Server-side development (Java)
Engineering Project, Product, or Program Management experience
Related internship or job experience
Excellent quantitative and interpersonal skills
Leadership experience
Description
IS&T's Early Career Rotational Program (ECRP) is an 18-month rotational program that offers recent college graduates the skills, knowledge, and experience needed to succeed in their early careers. Upon completion of the program, you will join one of your rotational teams full time to continue your development journey. As a participant in ECRP, you’ll embark on a journey that exposes you to different facets of our business. This program is specifically crafted to develop your skills, broaden your perspective, and prepare you for a successful and fulfilling career. You’ll rotate through various teams and departments, gaining hands-on experience, collaborating with cross-functional teams, and building a strong foundation for your future at Apple. You’ll also have the opportunity to meet with IS&T Leadership as well as build a community amongst other early career professionals by attending professional and social events. A few of the positions available to you: A range of Software Engineering positions such as iOS, macOS, front-end, back-end, and full-stack developer UI/UX Designer Engineering Project, Product, or Program Management AI/ML Data Analyst, Scientist, or Engineer A sampling of teams you could work on based on your interest and experience: Infrastructure Services Employee Experience and Productivity Retail Engineering Solutions Cloud Technologies Enterprise Technology Services Enterprise Systems
Education & Experience
Undergraduate or graduate degree preferred in CS, CE, ECE, EECS, MIS, IT, or other related fields of study.
Additional Requirements
This posting is not for a specific job opening and by submitting your resume you are expressing interest in being contacted about this type of role at Apple in the future."
Front End Developer,-1,4.5,Agama Solutions,"San Francisco, CA","Industry
Computer Hardware Development",Information Technology,"• Develop and drive the industry best practice adoption of frameworks and methodologies for technical product managers and architects to follow in translating requirements to solution options and recommendations.

Drive solution designs inclusive of clear annotations on key components and flows, considerations and options, recommendations, and justifications,

Leverage the relationship with Enterprise Architecture, Infrastructure, and Technology Vendors to drive Digital Technology platform architecture, architecture standards and governance, and API rationalization.

Help drive resolution for solution architects and platform architects facing roadblocks in requirements specificity or design.

Report progress, risks, issues, and dependencies throughout the Design phase.

Inform Technical Product Managers, Project Managers, and Production Managers of release constraints for solutions

Desired Skills

Qualifications

You could be a great fit if you have:

Bachelor’s degree (or equivalent) in Computer Science or related field

A passion for front-end development work

Superior communication skills

Experience with modern JavaScript frameworks such as React, ReactNative, and Vue, are desirable.

Experience with native mobile application development (iOS/ANDROID) would be a plus

Excellent written and oral communication skills

Articulate, persuasive communicator with ability to build trust and effectively work across all levels of the organization.

Results-oriented; knows how to evaluate effectiveness of execution on a wide range of initiatives/programs.

Fluency in HTML & CSS

Empathizing with bankers’ perspectives will help you uncover important insights and communicate them effectively.

Prior experience in the field is not required but always helpful."
Front-end Web Developer,-1,4.1,Alexander & Tom,"Baltimore, MD","Industry
Advertising & Public Relations",Media & Communication,"We are a digital agency looking for an innovative talent to join our growing development team. If you are a Front-end Web Developer seeking a real challenge where you can build applications, work with the latest technology, languages, platforms, and innovative design, you should drop us a line.

Must be capable of building a small static site, working from a design from Photoshop, Sketch or Illustrator, using HTML5, CSS3, and modern JavaScript.
Familiarity with JavaScript frameworks such as React, Vue or Angular is a plus but not required.
Familiarity with Git is a plus.
Must provide code samples. Links to GitHub, Bitbucket, etc. are all welcome.
About Us - Alexander & Tom Digital
We create custom web applications, data-driven websites, mobile applications, and systems to support marketing efforts. We are an innovative team that wins awards for both our technical innovation and our creative design. (We’ve been honored by the Webby Awards, The Addy’s, and the Web Marketing Association Awards.) We are a quality-first company, producing craftsman-like work for the last 15 years. We work for great clients – primarily large high-profile national companies or organizations. We have a talented team, and the environment is fun and informal. You’ll work closely with our President, our Tech Leads, and experienced developers. This is an excellent opportunity to make an impact on your team and to make genuinely valuable contributions to an organization.

Important
To ensure your message is not treated as spam, please put the job title Front-end Web Developer in the subject line of your email.
How to Apply
If you meet or exceed a job’s criteria, send your résumé and samples to jobs@alextom.com. No phone calls, please."
Back-End Web Developer 90k to 100k annually,"$95,000",3.7,Zantech,Virginia,"Industry
Information Technology Support Services",Information Technology,"Are you looking for your next challenge? Are you ready to work with a performance-based small company? If so, we are looking for you; someone who strives to support a strong team and to deliver “Outstanding Performance…. Always!” We would love to talk with you regarding that next step in your career.

At Zantech, we are a dynamic Small Business focused on providing complex, mission focused solutions with a proven track record of outstanding customer performance and high employee satisfaction. Come join our team!
Zantech is looking for a talented Web Developer (mostly back-end) to support our Federal Client on this high-visibility DOD website.
Responsibilities include, but not limited to:

Works under general direction of PM & Customer
Oversees the operational planning, establishment, execution, and evaluation of a multifaceted program/project typically consisting of a set of closely related subprograms or associated activities.
Serves as principal point of representation and liaison with external constituencies on operational matters
Provides day-to-day technical/professional guidance and leadership as appropriate to the area of expertise.
Designs and builds web pages using a variety of graphics software applications, techniques, and tools.
Designs and develops user interface features, site animation, and special-effects elements.
Contributes to the design group' efforts to enhance the look and feel of the agency‘s online offerings.
Designs the website to support the agency's strategies and goals relative to external communications.
Required Security Clearance:
US Citizenship - NACI supported (Will sponsor)
Required Knowledge, Skills and Abilities:

Experience with back-end scripting
Remote, but in the DC Region
Understanding of web-based technologies:

PHP
MySQL
Desired Knowledge, Skills and Abilities:
JavaScript
HTML
CSS
AWS
Knowledge of Front End Development



“Outstanding Performance…Always!”

Our corporate motto represents our commitment to build long-term relationships with both our clients and our employees by providing the highest quality service in everything we do. We strive for excellence for our clients and for each other.
We embrace the opportunity to hire individuals with new talents and fresh perspectives. Zantech offers a competitive compensation, strong benefits, and vacation package, as well as providing you with a fast paced and exciting work environment. Come join our team!
Zantech provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws."
