Job Title,Salary Estimate,Rating,Company Name,Location,Industry,Sector,Job Description
Mid-Level Full-Stack Nodejs and C# Developer,"$107,500",3.5,Scratchpay,United States,"Industry
Banking & Lending",Financial Services,"Scratch Financial (""Scratchpay"") is a financial technology startup based in Los Angeles, California. Our goal is to make difficult financial decisions simple and increase accessibility to fair, affordable, and transparent medical financing. Driven by our award-winning technology, Scratchpay has become the fastest growing financing provider in veterinary care, with our payment plans now offered in over 10,000 practices across the U.S. and Canada–ranging from dental offices to optometry clinics. We’re rapidly launching a new Point-of-Sale payment processing suite to help our providers create a better payments experience for their patients.

If putting compassion first, helping create groundbreaking products and continuously iterating & refining those products sound like you, then we encourage you to apply.

We’re looking for a Full Stack Developer to join our Practice Integrations team. The ideal candidate will be well experienced in Software Development and have a passion for creating new and innovative products that meet the client’s needs. The ideal candidate will also be someone that is innovative, open to change and that strives to deliver high quality code in collaboration with their team.

You will be responsible for designing and developing front end and back end applications running on different environments, as well as testing your solutions, and ensuring their ongoing responsiveness.

Traits that you can expect from us:
At Scratchpay, the work you do will have a big impact on the business. We believe in systems and processes that let us scale our impact to be larger than ourselves.
We believe in a safe, welcoming, and inclusive environment, and we care most about getting it right rather than being right.

Regardless of how well you feel you fit our description, we encourage you to apply if you meet the criteria above and below.

Minimum requirements of the role
At least 3 years of hands-on experience with JavaScript frontend frameworks such AngularJS, Stencil.js or React.
Strong Experience with NodeJS and Electron.
Strong knowledge of Relational Database Servers such as MySQL or PostgreSQL.
Some experience with C#.
Experience with microservice based architecture.
Strong coding skills, ability to use BDD and TDD where needed.
Experience and confidence developing RESTful APIs and high-load apps.
Proficiency with fundamental front end languages such as HTML, CSS and JavaScript.
Ability to switch between languages and frameworks.
Knowledge of Agile and Scrum.
Fluent in English.
Nice to have: Google Cloud, CI/CD, Kubernetes, and Docker.
Nice to have: experience in building payment solutions.
Nice to have: experience in the medical business.
Duties of the role
Architect, discuss, design, implement systems within the Scratch ecosystem. From simple (but important) sign-up forms to complex back-offices to end-user facing forms to multi-service signal-based event integration.
Help Scratch develop its test infrastructure and write tests to improve application test coverage.
Participate in all technical and product discussions together with the team.
Work with high quality and business sustainability in mind.
Developing front end and back end applications.
Designing and maintaining database schemas.
Ensuring responsiveness of applications.
Working alongside graphic designers for UI design features.
Seeing through a project from conception to finished product.
Designing and developing restful APIs.
Meeting both technical and consumer needs.
Staying abreast of developments in web applications and programming languages.
What we are looking for in the right candidate
You have strong self organizational skills and attention to detail
You learn and course correct when you don’t get the results you want
You love doing things efficiently
$75,000 - $140,000 a year
Scratchpay is committed to diversity in its workforce and is proud to be an equal opportunity employer. Scratchpay considers qualified applicants without regard to race, color, religion, creed, gender, national origin, age, disability, veteran status, marital status, pregnancy, sex, gender expression or identity, sexual orientation, citizenship, or any other legally protected class."
Senior Full Stack Javascript Node Backend Engineer [REMOTE],-1,-1,Anovium,Remote,-1,-1,"About Anovium

Anovium is a product-focused digital innovation agency and consultancy. We empower companies to innovate and harness technology. Anovium is a sister organization of a venture studio, which builds out ideas into high-growth companies. This provides unique exposure to the agency in emerging markets. Our collective mission is to empower people with technology today to solve the problems of tomorrow.

We are innovators, tinkerers, visionaries, entrepreneurs, and problem-solvers. Our team is constantly iterating to improve solutions and ultimately the human experience.

» Our Culture

At Anovium, we improve ourselves while using technology to improve the world around us.

We work with fun, talented people who embrace individuality, diversity, and inclusion.

We champion intuitive experiences, elegance, and automation. We believe collaboration and constant human feedback is critical to unlocking value and long-term success. We challenge what we know and how we view problems.

» Who We Hire

We hire talented creators and doers who are aligned with our goal: Improve Tomorrow, Today™

As a part of the Anovium team, you should have a vision for the future and an irrepressible desire to make it reality.

You should strive to deliver products that meaningfully improve the lives of others. And you should constantly be learning to improve yourself.

All Anovium employees are skilled in taking calculated risks and pushing the envelope as well as swiftly pivoting and iterating when faced with failure.

Senior Javascript Node Fullstack Engineer

TL/DR: You are an Engineer skilled in Backend development. And even better you've worked with Node.js and React.js. You've built API's and integrated with UI's seeing features and products through the entirety of the tech stack. You've performed within startup and corporate environments. You have a passion for shipping software, and you love working in a fast-paced environment. You're a self-starter and are able to take complex business requirements and transform them into software solutions.

The Opportunity
We are looking for strong engineers to join a team building out full-stack infrastructure to support clients across different industries. You will work on building new software systems, using the latest tech to deploy greenfield solutions.

Additionally and as needed you may assist with other projects, including transportation management systems, med tech solutions, digital consumer aid products, legal tech products, productivity solutions, web3, and many more.
What You'll Do
Ship Value Fast. You’ll move fast, constantly shipping value consisting of clean, empathetic, efficient code. Bugs happen - own them; fix them.
Contribute Broadly. You’ll work with and contribute to product, design, engineering and architecture, applying your skills and insights to plan, develop, and own new tasks.
Own the Process. You’ll own responsibility for your delivery and execution. You’ll forge new paths forward while not waiting to be handheld.
Improve and Grow. You’ll be learning, improving, and teaching alongside others who love to do the same. You’ll lead and give constructive feedback. You’ll challenge both yourself and your team as they challenge you.
Make an Impact. You’ll be working with small teams. The things you do will have a large impact on shaping the delivery of products and features.
Who You Are
You love to build and deliver. You’re obsessed with creation and delivery of value.
You are a wizard. You have end-to-end experience building out web and/or mobile applications. Others look up to and respect your technical skill sets. Your past experiences will help guide you and your team through challenges.
You thrive in fast-paced environments. This is an environment of high iteration. There is constant change and sometimes little guidance. You aren’t held back by the fear of being wrong or making a mistake.
You are empathetic for developers and consumers. You build with future and current developers in mind – making it easy for others (or even yourself!) to pick up where you left off. You also build with your consumer in mind.
You diagnose problems. You challenge prevailing assumptions and dig to the root of issues. You solve problems rather than treat symptoms.
You’re a strong leader. You’re passionate. You take pride in your craftsmanship and are passionate about quality software engineering.
You are candid. You’re candid, but respectful. You share pertinent information, even when difficult. You admit mistakes. You openly disagree and explain why.
What You Have
Experiences:
Approximately 5+ years of building and shipping production software systems
Backend technologies: Node.js/TypeScript
Frontend technologies: React.js or Vue.js.
Building human-centered user experiences
Working cross-functionally with managers, designers, and engineers
Creating self-documenting, modular, testable, performant code.
Deep understanding of the whole engineering stack, from database, servers, to UI

(Bonus)
Previous experience in the logistics industry and a genuine interest in the field
Experience with React Native, GraphQL, DevOps, or CI/CD.
Knowledgeable in ML/LLMs
Ecosystems You May Work In
Different projects have a different combination of the following:
General. JavaScript (specifically, we favor TypeScript)
Front End. React.js, Vue.js
Back End. Node.js, Python, C#/.Net, Java/Spring
Mobile. React Native
Desktop. Electron
DB. MySQL, MongoDB
API. REST, GraphQL
AI/ML. Python
Other. LookML, Docker & more
Excited but Not a 100% Fit?
We are committed to building a diverse and inclusive workforce. If you’re excited about this role, but do not meet 100% of the qualifications listed above, we encourage you to apply.

» How We Support Our Team

Remote First
We trust you to take care of your responsibilities wherever, whenever.

Experience
We strive to make working on our team a top experience. That being said, working in startup environments is not for the faint of heart. Those who need to be told what to do will not do well here, but those with an entrepreneurial spirit will thrive. Your integration into the team is important to us.

Commitment to Personal Growth and Exploration
We invest in your development and operate in an environment that fosters growth and exploration.

We’re a Team
We champion teams that are excellent at communication and collaboration. Your integration into the team is important to us.

» Equal Opportunity & Affirmative Action

Anovium is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics."
Full Stack Software Engineer,"$125,000",5.0,Zanbato,"Mountain View, CA","Industry
Internet & Web Services",Information Technology,"Who We Are
At Zanbato, we believe it should be just as easy to trade in private companies as it is in public companies. Zanbato has created and operates ZX, a leading trading platform for private company stock. By creating trust and ease of use in an online platform, we can transform the technology and startup landscape for everyone, from individual employees to the largest financial institutions.
Our team at Zanbato is making this transformation happen. Day-to-day you can catch us taking work breaks to play basketball or drip-brew fresh coffee. We enjoy catered lunches daily, chatting about the latest Netflix show or where to go hiking next weekend. Team events are a big deal at Zanbato, including going out to dinner, having game nights, and our annual ski trip in Tahoe. Just as important is having a work-life balance, we work our best when we're well rested, so take advantage of our flexible vacation time.

Responsibilities/What You Will Do
Write quality, performant, well-tested code in Python/Django and ES6/React
Participate in the entire product development lifecycle from ideation through evaluation
Take ownership and head your own project in your first 8 weeks, coordinating with other engineers and design team
Work autonomously and set your timeline, architecture, and task breakdown
Explore and learn any technology or approach to get the job done
Collaborate with the other engineers over code review and architecture discussion

Compensation, Benefits, and Perks
We offer competitive base salaries along with the following benefits and perks:
$110,000 - $140,000 base salary (DOE)
Medical, dental, and vision coverage
Company stock options
401k
Flexible vacation time
12 weeks paid parental leave
Professional development stipend for continuing education
Catered lunch daily
Snack and beverages in-office
Weekly 10% time to devote to a new skill or side project

Diversity and Inclusion at Zanbato
Zanbato provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity, or expression, or any other characteristic protected by federal, state, or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training."
Full Stack PHP Developer - Support,-1,-1,Shipfusion Inc,Remote,-1,-1,"Description:
Shipfusion gives brands the best tools possible for building a successful eCommerce operation. We were founded by a team of long-time eCommerce and logistics professionals who believe retailers should be able to trust their fulfillment partners as much as their in-house team.
At Shipfusion we pride ourselves on our commitment to entrepreneurship and innovation. We are always looking for individuals who share these values, and who are looking to further their careers in a unique and rapidly growing organization!
The Opportunity:
We are looking for a Junior-to-Mid-level full-stack developer to work as a support engineer on our PHP-based platform. Your role will be to help our Dev Support Engineering team to maintain our platform, and provide technical support to our various internal departments. As a member of our Engineering team, you will be a key part of establishing Shipfusion’s proprietary technology as the global leader in web-based 3PL software.
In this role you will...
Dealing directly with warehouse management, account management and customer support to resolve support requests that require technical interventions
Work in a team where your work hours will be rotated in agreed-upon time slots between 8am ET and 7pm ET
Escalating more complex queries to other senior members of the Engineering team
Managing the internal task and incident management platform, providing timely feedback to internal departments
Use your initiative and technical knowledge to diagnose any technical support issue on our platform or IT systems and provide effective resolutions or information to the user
Proactively provide information and regular communication to users on the progress of outstanding support calls and provide an indication of timescale for resolution
Display knowledge of our internal organization by finding the right person that can assist in solving the issue
Balance and prioritize multiple tasks from different sizes and business importance
Document and contribute to the knowledge base
Resolving technical fixes where possible, understanding that many will be into a working production system
Collaboration with the senior developers where fixes are more involved than a quick fixes
Assist in software rollouts and project/technology delivery. New software/hardware migration support
Monitoring the health of internal systems
Reporting to the senior tech team about support and system trends that need to be resolved.
Our stack has the following high-level attributes:
Web-based MVC using PHP
Mainstream client-side Javascript and HTML5 for front-end UI
Transactional normalized RBDMS data
Message bus architecture for asynchronous processing
Our engineers are cross-functional, so your exposure will also involve:
Our DevOps coding and testing environment, from Docker to Amazon AWS
Mentoring and sharing ideas with other team members, especially where you bring a particular strength or skill
Caring about security and best practices
Helping us migrate older technologies to more efficient approaches as we continue to scale
Requirements:
Experience with PHP
Transactional database knowledge in any form of SQL, as many support resolutions require database work.
At least 2 years practical experience in any web-based code software development.
Strong interpersonal and communication skills needed for technical support.
A strong working knowledge of computer systems, hardware, and software.
Good problem-solving, analytical, and team-working skills.
An openness to learning new technologies and ability to learn and adapt quickly.
Optional Advantages
Back-end development experience is preferred
Bachelor’s Degree in computer science or equivalent experience is an asset
Why Dev at Shipfusion?
Competitive base salaries
Your contributions are recognized early and have a much larger impact versus larger development teams
We are remote-first team at the moment, with an optional office in Downtown Toronto
There are fast-track roadmaps for leadership
Freedom to experiment and solve problems and learn new techniques and technologies
Very wide exposure to the entire SDLC, from the full data layer stack, to the core code, and the DevOps and infrastructure
Small, close-knit team with clear objectives and everyone open to help each other, with direct access to senior leadership on a daily basis
Focus on building a smaller number of highly-skilled developers
All voices are valid - just have the homework and evidence to back up recommendations
Benefits:
Competitive salary and compensation structure.
Health and dental benefits for you and your dependents.
15 Paid Vacation Days."
Full Stack Java Developer,"$110,000",4.3,Ascendion,"Chicago, IL","Industry
Software Development",Information Technology,"Description
About Ascendion
Ascendion is a full-service digital engineering solutions company. We make and manage software platforms and products that power growth and deliver captivating experiences to consumers and employees. Our engineering, cloud, data, experience design, and talent solution capabilities accelerate transformation and impact for enterprise clients. Headquartered in New Jersey, our workforce of 6,000+ Ascenders delivers solutions from around the globe. Ascendion is built differently to engineer the next.
Ascendion | Engineering to elevate life
We have a culture built on opportunity, inclusion, and a spirit of partnership. Come, change the world with us:
Build the coolest tech for world’s leading brands
Solve complex problems – and learn new skills
Experience the power of transforming digital engineering for Fortune 500 clients
Master your craft with leading training programs and hands-on experience
Experience a community of change makers!
Join a culture of high-performing innovators with endless ideas and a passion for tech. Our culture is the fabric of our company, and it is what makes us unique and diverse. The way we share ideas, learning, experiences, successes, and joy allows everyone to be their best at Ascendion.
About the Role:
Job Title: Full Stack Java Developer
Key Responsibilities:
Ensure team delivers timely to key milestones supporting a clear roadmap and requirements
Clarify and defend architecture and design decision and ensure they are practical and feasible to implement by the team.
Partner with technology peers and product owners and lead collaborative efforts to ensure a successful end-to-end project delivery
Ability to translate functional requirements to technical design and requirements
Perform code reviews, develop and review test scenarios in collaboration with QA
Minimum Qualifications:
Strong experience in Core Java, Object Oriented, RDBMS (Oracle), SQL, Spring, ORM (JPA/Hibernate) and Unix Scripts
Experience in web development and modern JS Frameworks such as JavaScript, HTML 5, Ember, ReactJS or Angular
Experience in architecting and building secure, highly available, resilient, scalable systems leveraging clustering and load balancing of web / app servers and messaging systems
Knowledge of container based development, orchestration, micro services frameworks and tools
Strong understanding of Agile methodology and ceremonies leveraging SDLC tools to improve development and testing efficiency
Location: Chicago,IL
Salary Range: The salary for this position is between $100K – $120K annually. Factors which may affect pay within this range may include geography/market, skills, education, experience, and other qualifications of the successful candidate.
Benefits: The Company offers the following benefits for this position, subject to applicable eligibility requirements: [medical insurance] [dental insurance] [vision insurance] [401(k) retirement plan] [long-term disability insurance] [short-term disability insurance] [5 personal leaves accrued each calendar year. The Paid time off benefits meet the paid sick and safe time laws that pertains to the City/ State] [10-15 leaves of paid vacation time] [6 paid holidays and 1 floating holiday per calendar year] [Ascendion Learning Management System]
Want to change the world? Let us know.
Tell us about your experiences, education, and ambitions. Bring your knowledge, unique viewpoint, and creativity to the table. Let’s talk!
If interested do share me your resume on shagun.chourasia@ascendion.com
Preferred Skills:
Java
Spring
Springboot
Javascript
HTML
CSS
Job details
Job ID
329228
Job Requirements
Full Stack Java Developer
Location
Chicago, Illinois, US
Recruiter
Shagun
Email
shagun.chourasia@ascendion.com"
Ground Software Engineer,"$95,000",4.0,York Space Systems,"Denver, CO","Industry
Aerospace & Defense",Aerospace & Defense,"Salary: $70,000 - $120,000
York Space Systems was founded to radically improve spacecraft affordability and reliability, transforming, and enabling next generation space mission operations worldwide. Today, it is one of the most innovative aerospace companies, specializing in both end-to-end customer solutions and the rapid production of spacecraft platforms. York’s complete Space Segment Solution including spacecraft production, payload integration, system integration & test, launch services, ground segment services, and mission operations enables customers to leverage York’s existing technology solutions to get rapidly and responsively to orbit. We’re looking to expand our team across the board.

We are looking for a software engineer who is excited about building software to operate spacecrafts. Our ground operations software is a modern (React/TypeScript, C# .NET 6) web-based application which operators use to monitor and task space vehicles. You’ll be responsible for working with engineers, operators, and customers to understand requirements and implement features, bug fixes, and other improvements. Prior space-industry experience is not required.

RESPONSIBILITIES
Develop key user-facing features to support both current and future missions using React.js, Typescript and C#.
Translate designs and requirements into high quality code.
Develop APIs and other business logic.
Work with operators to improve the usability of the software.
Work with the flight software team to ensure compatibility and provide support for specialized payloads.
Develop management tools for our command and telemetry definitions database
Mentor more junior team members.
REQUIRED QUALIFICATIONS
2-3 years of software engineering.
Full-stack web development experience. Including JavaScript and at least one back-end language.
Experience in React.js.
Experience with SQL databases.
Experience with modern security practices.
DESIRED QUALIFICATIONS
Computer science degree.
TypeScript experience.
Strongly typed backend language, such as C# or Java.
Experience with multi-threaded applications.
Strong verbal and written communication, presentation, and interpersonal skills with the ability to work in a team environment.
Docker experience.
Experience with modern state management tools such as Recoil.js, React Query, Mobx, etc.
Familiarity with times series databases such as InfluxDB.
Familiarity with data visualization tools and Grafana.
Security Clearance.
York Space Systems provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, military or protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. Must have permanent authorization to work in US. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training."
Senior Software Engineer - Full Stack (Remote),-1,-1,Digital Grain Elevator,United States,-1,-1,"Company Overview
Digital Grain Elevator is a value-driven software provider. We use technology to solve real-world challenges and bring tangible benefits to farmers and businesses across agriculture.
Job Description
We seek a passionate, self-motivated Full Stack Engineer to join and lead our engineering team. As a Senior Software Engineer, you will help shape the future of our software products and our engineering culture. You will also be responsible for designing, building, and maintaining systems in all areas of our tech stack. You will work closely with other engineers and our product team to plan, organize and execute development activities.
Key Responsibilities:
Develop high-quality, enterprise-scale web applications that operate across a secure and reliable cloud infrastructure
Experience driving the architecture and design of new and existing products.
Break down complex requirements into independent coding tasks and strategies
Operate within an Agile team, and participate in all aspects of that team's work involving software analysis, development, deployment, and testing
Ability to take full ownership of your projects and deliverables
Participate in design meetings, plan development tasks, and demo features to stakeholders
Work within the Engineering team and alongside other teams to ensure release deliverables not only satisfy functional and technical requirements but also meet or exceed our code quality standards
Diagnose and fix bugs, investigate performance bottlenecks, and have a proactive approach to maintaining our systems and applications
Develop clear, testable, and maintainable code and participate in meaningful code reviews; write unit, e2e, and integration tests to ensure our products are of the highest quality
Participate in application, system, and UI design
Qualifications:
B.S. in Computer Science or equivalent experience
Strong Computer Science fundamentals in OOP/OOAD & SOLID, MVC & MVVM design patterns, data structures, and algorithms
3+ years of professional development experience, preferably with previous experience in full-stack development in PostgreSQL, Node, Nest.JS, and React
Strong experience working across the back-end stack
Experience driving the architecture and design of new and existing products.
Strong understanding of and experience across the entirety of the SDLC (experience with maintaining applications and services post-release is greatly preferred)
Experience creating and maintaining CI/CD pipelines
Early track record of success as part of an engineering team, where you shipped B2B SaaS products (web and mobile) at scale
Knowledge of common object-oriented programming and reactive programming patterns
Experience developing RESTful APIs and GraphQL APIs to integrate mobile applications and server-side systems
Familiar with AWS S3, AWS Kubernetes (EKS), ElasticSearch, ELK Stack, and other cloud services
Perks and Benefits
A remote work environment with flexible working hours and PTO
Competitive salary and stock options
Company-paid premiums for health and dental
Unlimited potential for growth and upward career mobility"
"Software Engineer, Full-Stack","$155,000",4.1,Loop,"San Francisco, CA","Industry
Advertising & Public Relations",Media & Communication,"About Loop
Loop is on a mission to unlock profits trapped in the supply chain and lower costs for consumers. Bad data and inefficient workflows create friction that limits working capital and raises costs for every supply chain stakeholder.
Loop's modern audit and pay platform uses our domain-driven AI to harness the complexity of supply chain data and documentation. We improve transportation spend visibility so companies can control their costs and power profit. That is why industry leaders like J.P. Morgan Chase, Great Dane, Emerge, and Loadsmart work with Loop.
Our investors include J.P. Morgan, Index Ventures, Founders Fund, 8VC, Susa Ventures, Flexport, and 50 industry-leading angel investors. Our team brings subject matter expertise from companies like Uber, Google, Flexport, Meta, Samsara, Intuit, Rakuten, and long-standing industry leaders like C.H. Robinson.
About You
As a full-stack engineer, you will work closely with founders and customers to understand and solve their logistics billing and payment pain points. You will help define the product and ship features that directly impact our customers. You will face and solve many complex technical challenges while you receive guidance and feedback from the team. You will shape the Loop DNA and define how we grow as a company.
Responsibilities
Work cross-functionally with product, design, and sales to understand requirements and ship thoughtful solutions.
Write high-quality code optimized for extensibility.
Engage in code reviews to maintain a high bar of engineering excellence.
Lead discussions and documentation to communicate and arrive at the best technical design.
Work across different components boundaries, from frontend to backend, and even infrastructure layers.
Promote better practices and share technical knowledge across the team.
Help grow Loop through deliberate feedback on product, process, and culture.
Qualifications
Five years of software engineering experience.
Experience with TypeScript and tools such as GraphQL, Relay, React, and Node.js.
Experience working at early-stage companies where you shipped products end to end and wore many hats.
Under the Hood
Infrastructure: AWS, CDK, Fargate ECS
Backend: TypeScript, Node.js, Prisma, NestJS, PostgreSQL, Redis, Elasticsearch, GraphQL
Frontend: TypeScript, React, Relay, Ant Design, Vite, GraphQL
Compensation
Base pay 120k - 190k
Benefits & Perks
Premium Medical, Dental, and Vision Insurance plans
Insurance premiums covered 100% for you
Unlimited PTO
Fireside chats with industry leading keynote speakers
Off-sites in locales such as Napa and Tahoe
Generous professional development budget to feed your curiosity
Physical and Mental fitness subsidies for yoga, meditation, gym, or ski memberships"
Full Stack Developer - SixMap,-1,-1,DataTribe,United States,-1,-1,"Do you want to help build next generation cybersecurity solutions?
Company Overview: SixMap is working on leading edge computer network mapping technology that enables enterprises to detect and protect their complete attack surface at unparalleled speed, scope, and scale.
Position Summary: We are looking for a senior full stack developer to help build our customer facing SaaS platform. This includes both a visualization and workflow rich UI and an API for enterprise system integration. Candidates should have deep hands-on experience working on front-end web applications that leverage data to create compelling visualizations and intuitive workflows. Our customers utilize SixMap to maximize cybersecurity risk reduction with minimal amounts of analyst time. Come join us, if you are ready to change the world of network security while having some fun along the way.
Full stack Position Requirements:
To be considered for this position, you must:
Be a development athlete with at least 5 years’ experience and a passion in understanding users’ needs and system requirements and turning them into working software
Have solid experience building, maintaining, and updating web-based and mobile apps using React and Redux with RESTful APIs via Express.js
Be fully fluent in JavaScript, NodeJS, SQL, Python, and preferably be a polyglot comfortable in many additional programming languages. Bonus if fluent in C++.
Be an expert in designing and building data stores using relational databases such as MariaDB or PostgreSQL
Be experienced with Linux environments
Have experience working on container-based frameworks such as Docker or Kubernetes.
Be experienced using Agile methodologies, operating dev-ops, and coordinating with product development teams
Have a BS degree or higher in computer science, electrical/computer engineering, or related technical field
Have the ability to thrive when presented a complex challenge in a fast-paced, performance-oriented culture with intelligent people
Have exceptional level of integrity, raw intelligence, creativity, energy and passion

Location: Fulton, Maryland / Remote
DxFTRyE9Sx"
Full Stack Developer,"$135,000",3.8,Trinity Solar Careers,"Iselin, NJ","Industry
Energy & Utilities","Energy, Mining & Utilities","""You've worked for the rest...now work for the best!""
Trinity Solar...recognized by NJ Biz as one of the top 250 private companies in 2022.
Trinity Solar...recognized as a top 2022 Solar Contractor by Solar World.

The Senior Full Stack Developer will be responsible for providing support to various applications.
Roles & Responsibilities
Expert in developing of Single Page Applications (SPA) using angular 7.0/+
A Full stack developer with experience the development of MV* types of applications.
Strong knowledge of Software architecture design patterns and should be able to recommend development best practices for software development.
Strong knowledge of network fundamentals: protocols, Security Certificates, web applications security patterns/concepts.
Expert level knowledge of SQL with the ability to write queries & stored procedures in MS-SQL Server.
Experience of designing and developing prototypes, and proofs of concepts (POCs).
Qualifications & Experience
7+ years of Application Development using Microsoft technologies such as C#, ASP.NET, JavaScript, and Object-Oriented Technologies.
5+ years of experience using front end technologies such as HTML, CSS, jQuery, TypeScript.
7 years experience developing Restful SOAP web services using Web API & .NET Core
The ability to quickly learn new technical skills and grasp new concepts.
Ability to handle multiple tasks and project concurrently and work in fast paced environment.
Knowledge Microsoft Azzure devOps, logical apps, app services are desired.
Knowledge of Salesforce development would be a plus.
Knowledge of No-SQL databases is a plus.
Excellent written and oral communication skills.
Must have attention to details and deadline oriented.
Must have analytical and problem-solving skills and mentor Junior developers.
Applicants must be authorized to work for ANY employer in the U.S. We are unable to sponsor or take over sponsorship of an employment Visa at this time.
What We Offer
Not just a career... but a career path to success! Trinity Solar offers you a career in one of the fastest growing fields in the country. A career with Trinity Solar is a path to personal and professional growth with a company who truly values its employees. Our employees enjoy...
Competitive compensation
Comprehensive healthcare benefits which include:
Medical, Dental and Vision
Life insurance
Employee assistance program
Paid training
A generous PTO program
401k plan supported by a company match
Work-life balance
Long term stability in a fast-growing industry
The satisfaction of knowing they are working for an organization leading the way in clean energy initiatives
And Much MORE!
About Us
Since 1994, Trinity Solar has proudly provided energy with integrity to families in our area. Trinity started in the solar industry with two core fundamental principles, to make renewable energy accessible and to make the solar journey seamless. These guiding beliefs have led Trinity Solar to become the United States largest privately-held residential solar installer, composed of more than 2,600 team members and boasting over 90,000 installations. Currently, Trinity offers solar installation in Connecticut, Delaware, Florida, New Jersey, New Hampshire, New York, Massachusetts, Maryland, Pennsylvania, and Rhode Island.

Trinity Solar is an Equal Opportunity Employer committed to diversity in the workplace. Consistent with that goal, all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, national origin, age, disability, protected veteran status, gender identity, or any other category protected by applicable federal, state, or local laws.

""Veteran Friendly"""
"Full stack developer - Santa Clara,CA",-1,-1,Miracle Software Systems,California,-1,-1,
Full Stack Developer,-1,3.8,Digité,"Cupertino, CA","Industry
Computer Hardware Development",Information Technology,
Java Full stack Developer,-1,4.2,agreeya,"Plano, TX","Industry
Information Technology Support Services",Information Technology,"AgreeYa Solutions (http://www.agreeya.com) is a global systems integrator delivering a competitive advantage for its customers through software, solutions and services. Established in 1999, AgreeYa is headquartered in Folsom, CA with an international footprint and a team of more than 1,500 professionals. AgreeYa works with 500+ organizations ranging from Fortune 100 firms to small and large businesses across industries such as telecom, banking, financial services and insurance (BFSI), healthcare, pharma/life sciences, utilities, technology, public sector and others.
Please find below job description and if you are comfortable then please revert me back with your updated resume and your hourly rate expectation.
Position: Java full stack Developer
Location: Plano Texas
Duration:FULL TIME (work from home option will be provided initially due to coronavirus)
Description/Comment:Role and Responsibilities:
Java Full Stack
Role and Responsibilities
Development and Architecture of microservices using Java, Spring boot
Migrating web application to Spring MVC
Perform performance engineering analysis on Web, Microservice and Middleware applications
Troubleshoot production and testing issues for resolution on Web and Middleware applications
Perform root cause analysis for production incidents
Having Experience with Cassandra DB is very recommended
Must-have Skills
3-5 years of strong experience in Java, Spring boot, REST
2+ years of experience in Java EJB, Rest Assured
Experience in Agile and/or SAFe development methodologies
Good-to-have Skills 2+ years of experience in microservice platforms, Kafka, Redis, MongoDB, Cassandra, Docker, Kubernetes Experience in Linux/Unix Experience in CI/CD, Security and performance tuning Experience with leading Design & Architecture Development Practices such as TDD/BDD Well versed with design such OOP, Resiliency, Circuit Breaker Code quality analysis of performing static and dynamic analysis on their own code Excellent communication skills Cassandra DB skills are preferable"
